doc_id,neighbor_doc_id,votes,weighted_votes,avg_similarity
Isaiah_40,Isaiah_40_55,17,2.8000000000000003,0.7102541137072481
Isaiah_40,Isaiah_1_35,4,0.8,0.9860067446947228
Isaiah_40,Amos,3,0.17,0.9273370844587199
Isaiah_40,2 Kings,2,0.4,0.8913630391007801
Isaiah_40,Isaiah_56_66,1,0.05,0.9999537257534302
Isaiah_40,Proverbs,1,0.02,0.9995794169603005
Isaiah_40,Job,1,0.2,0.9895780485992886
Isaiah_40,Isaiah_36_39,1,0.03,0.8304810247886975
