corpus_id,translation,corpus_family,source_family,doc_id,doc_id_original,book,chapter,section,macro_genre,mosiah_priority,mosiah_priority_label,n_verses,is_kjv,is_bom,is_isaiah,is_bom_mp1,is_bom_mp2,is_bom_mp3
KJV,KJV,KJV,KJV,KJV__Job_26,Job_26,Job,26,Job,Poetic_Wisdom,NA,NA,14,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Job_27,Job_27,Job,27,Job,Poetic_Wisdom,NA,NA,23,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Job_28,Job_28,Job,28,Job,Poetic_Wisdom,NA,NA,28,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Job_29,Job_29,Job,29,Job,Poetic_Wisdom,NA,NA,25,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Job_30,Job_30,Job,30,Job,Poetic_Wisdom,NA,NA,31,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Job_31,Job_31,Job,31,Job,Poetic_Wisdom,NA,NA,40,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Job_32,Job_32,Job,32,Job,Poetic_Wisdom,NA,NA,22,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Job_33,Job_33,Job,33,Job,Poetic_Wisdom,NA,NA,33,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Job_34,Job_34,Job,34,Job,Poetic_Wisdom,NA,NA,37,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Job_35,Job_35,Job,35,Job,Poetic_Wisdom,NA,NA,16,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Job_36,Job_36,Job,36,Job,Poetic_Wisdom,NA,NA,33,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Job_37,Job_37,Job,37,Job,Poetic_Wisdom,NA,NA,24,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Job_38,Job_38,Job,38,Job,Poetic_Wisdom,NA,NA,41,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Job_39,Job_39,Job,39,Job,Poetic_Wisdom,NA,NA,30,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Job_40,Job_40,Job,40,Job,Poetic_Wisdom,NA,NA,24,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Job_41,Job_41,Job,41,Job,Poetic_Wisdom,NA,NA,34,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Job_42,Job_42,Job,42,Job,Poetic_Wisdom,NA,NA,17,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Proverbs_1,Proverbs_1,Proverbs,1,Proverbs,Poetic_Wisdom,NA,NA,33,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Proverbs_2,Proverbs_2,Proverbs,2,Proverbs,Poetic_Wisdom,NA,NA,22,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Proverbs_3,Proverbs_3,Proverbs,3,Proverbs,Poetic_Wisdom,NA,NA,35,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Proverbs_4,Proverbs_4,Proverbs,4,Proverbs,Poetic_Wisdom,NA,NA,27,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Proverbs_5,Proverbs_5,Proverbs,5,Proverbs,Poetic_Wisdom,NA,NA,23,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Proverbs_6,Proverbs_6,Proverbs,6,Proverbs,Poetic_Wisdom,NA,NA,35,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Proverbs_7,Proverbs_7,Proverbs,7,Proverbs,Poetic_Wisdom,NA,NA,27,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Proverbs_8,Proverbs_8,Proverbs,8,Proverbs,Poetic_Wisdom,NA,NA,36,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Proverbs_9,Proverbs_9,Proverbs,9,Proverbs,Poetic_Wisdom,NA,NA,18,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Proverbs_10,Proverbs_10,Proverbs,10,Proverbs,Poetic_Wisdom,NA,NA,32,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Proverbs_11,Proverbs_11,Proverbs,11,Proverbs,Poetic_Wisdom,NA,NA,31,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Proverbs_12,Proverbs_12,Proverbs,12,Proverbs,Poetic_Wisdom,NA,NA,28,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Proverbs_13,Proverbs_13,Proverbs,13,Proverbs,Poetic_Wisdom,NA,NA,25,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Proverbs_14,Proverbs_14,Proverbs,14,Proverbs,Poetic_Wisdom,NA,NA,35,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Proverbs_15,Proverbs_15,Proverbs,15,Proverbs,Poetic_Wisdom,NA,NA,33,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Proverbs_16,Proverbs_16,Proverbs,16,Proverbs,Poetic_Wisdom,NA,NA,33,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Proverbs_17,Proverbs_17,Proverbs,17,Proverbs,Poetic_Wisdom,NA,NA,28,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Proverbs_18,Proverbs_18,Proverbs,18,Proverbs,Poetic_Wisdom,NA,NA,24,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Proverbs_19,Proverbs_19,Proverbs,19,Proverbs,Poetic_Wisdom,NA,NA,29,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Proverbs_20,Proverbs_20,Proverbs,20,Proverbs,Poetic_Wisdom,NA,NA,30,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Proverbs_21,Proverbs_21,Proverbs,21,Proverbs,Poetic_Wisdom,NA,NA,31,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Proverbs_22,Proverbs_22,Proverbs,22,Proverbs,Poetic_Wisdom,NA,NA,29,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Proverbs_23,Proverbs_23,Proverbs,23,Proverbs,Poetic_Wisdom,NA,NA,35,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Proverbs_24,Proverbs_24,Proverbs,24,Proverbs,Poetic_Wisdom,NA,NA,34,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Proverbs_25,Proverbs_25,Proverbs,25,Proverbs,Poetic_Wisdom,NA,NA,28,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Proverbs_26,Proverbs_26,Proverbs,26,Proverbs,Poetic_Wisdom,NA,NA,28,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Proverbs_27,Proverbs_27,Proverbs,27,Proverbs,Poetic_Wisdom,NA,NA,27,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Proverbs_28,Proverbs_28,Proverbs,28,Proverbs,Poetic_Wisdom,NA,NA,28,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Proverbs_29,Proverbs_29,Proverbs,29,Proverbs,Poetic_Wisdom,NA,NA,27,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Proverbs_30,Proverbs_30,Proverbs,30,Proverbs,Poetic_Wisdom,NA,NA,33,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Proverbs_31,Proverbs_31,Proverbs,31,Proverbs,Poetic_Wisdom,NA,NA,31,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_1,Psalms_1,Psalms,1,Psalms,Poetic_Wisdom,NA,NA,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_2,Psalms_2,Psalms,2,Psalms,Poetic_Wisdom,NA,NA,12,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_3,Psalms_3,Psalms,3,Psalms,Poetic_Wisdom,NA,NA,8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_4,Psalms_4,Psalms,4,Psalms,Poetic_Wisdom,NA,NA,8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_5,Psalms_5,Psalms,5,Psalms,Poetic_Wisdom,NA,NA,12,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_6,Psalms_6,Psalms,6,Psalms,Poetic_Wisdom,NA,NA,10,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_7,Psalms_7,Psalms,7,Psalms,Poetic_Wisdom,NA,NA,17,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_8,Psalms_8,Psalms,8,Psalms,Poetic_Wisdom,NA,NA,9,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_9,Psalms_9,Psalms,9,Psalms,Poetic_Wisdom,NA,NA,20,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_10,Psalms_10,Psalms,10,Psalms,Poetic_Wisdom,NA,NA,18,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_11,Psalms_11,Psalms,11,Psalms,Poetic_Wisdom,NA,NA,7,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_12,Psalms_12,Psalms,12,Psalms,Poetic_Wisdom,NA,NA,8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_13,Psalms_13,Psalms,13,Psalms,Poetic_Wisdom,NA,NA,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_14,Psalms_14,Psalms,14,Psalms,Poetic_Wisdom,NA,NA,7,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_15,Psalms_15,Psalms,15,Psalms,Poetic_Wisdom,NA,NA,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_16,Psalms_16,Psalms,16,Psalms,Poetic_Wisdom,NA,NA,11,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_17,Psalms_17,Psalms,17,Psalms,Poetic_Wisdom,NA,NA,15,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_18,Psalms_18,Psalms,18,Psalms,Poetic_Wisdom,NA,NA,50,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_19,Psalms_19,Psalms,19,Psalms,Poetic_Wisdom,NA,NA,14,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_20,Psalms_20,Psalms,20,Psalms,Poetic_Wisdom,NA,NA,9,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_21,Psalms_21,Psalms,21,Psalms,Poetic_Wisdom,NA,NA,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_22,Psalms_22,Psalms,22,Psalms,Poetic_Wisdom,NA,NA,31,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_23,Psalms_23,Psalms,23,Psalms,Poetic_Wisdom,NA,NA,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_24,Psalms_24,Psalms,24,Psalms,Poetic_Wisdom,NA,NA,10,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_25,Psalms_25,Psalms,25,Psalms,Poetic_Wisdom,NA,NA,22,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_26,Psalms_26,Psalms,26,Psalms,Poetic_Wisdom,NA,NA,12,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_27,Psalms_27,Psalms,27,Psalms,Poetic_Wisdom,NA,NA,14,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_28,Psalms_28,Psalms,28,Psalms,Poetic_Wisdom,NA,NA,9,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_29,Psalms_29,Psalms,29,Psalms,Poetic_Wisdom,NA,NA,11,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_30,Psalms_30,Psalms,30,Psalms,Poetic_Wisdom,NA,NA,12,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_31,Psalms_31,Psalms,31,Psalms,Poetic_Wisdom,NA,NA,24,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_32,Psalms_32,Psalms,32,Psalms,Poetic_Wisdom,NA,NA,11,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_33,Psalms_33,Psalms,33,Psalms,Poetic_Wisdom,NA,NA,22,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_34,Psalms_34,Psalms,34,Psalms,Poetic_Wisdom,NA,NA,22,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_35,Psalms_35,Psalms,35,Psalms,Poetic_Wisdom,NA,NA,28,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_36,Psalms_36,Psalms,36,Psalms,Poetic_Wisdom,NA,NA,12,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_37,Psalms_37,Psalms,37,Psalms,Poetic_Wisdom,NA,NA,40,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_38,Psalms_38,Psalms,38,Psalms,Poetic_Wisdom,NA,NA,22,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_39,Psalms_39,Psalms,39,Psalms,Poetic_Wisdom,NA,NA,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_40,Psalms_40,Psalms,40,Psalms,Poetic_Wisdom,NA,NA,17,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_41,Psalms_41,Psalms,41,Psalms,Poetic_Wisdom,NA,NA,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_42,Psalms_42,Psalms,42,Psalms,Poetic_Wisdom,NA,NA,11,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_43,Psalms_43,Psalms,43,Psalms,Poetic_Wisdom,NA,NA,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_44,Psalms_44,Psalms,44,Psalms,Poetic_Wisdom,NA,NA,26,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_45,Psalms_45,Psalms,45,Psalms,Poetic_Wisdom,NA,NA,17,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_46,Psalms_46,Psalms,46,Psalms,Poetic_Wisdom,NA,NA,11,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_47,Psalms_47,Psalms,47,Psalms,Poetic_Wisdom,NA,NA,9,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_48,Psalms_48,Psalms,48,Psalms,Poetic_Wisdom,NA,NA,14,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_49,Psalms_49,Psalms,49,Psalms,Poetic_Wisdom,NA,NA,20,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_50,Psalms_50,Psalms,50,Psalms,Poetic_Wisdom,NA,NA,23,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_51,Psalms_51,Psalms,51,Psalms,Poetic_Wisdom,NA,NA,19,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_52,Psalms_52,Psalms,52,Psalms,Poetic_Wisdom,NA,NA,9,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_53,Psalms_53,Psalms,53,Psalms,Poetic_Wisdom,NA,NA,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_54,Psalms_54,Psalms,54,Psalms,Poetic_Wisdom,NA,NA,7,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_55,Psalms_55,Psalms,55,Psalms,Poetic_Wisdom,NA,NA,23,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_56,Psalms_56,Psalms,56,Psalms,Poetic_Wisdom,NA,NA,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_57,Psalms_57,Psalms,57,Psalms,Poetic_Wisdom,NA,NA,11,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_58,Psalms_58,Psalms,58,Psalms,Poetic_Wisdom,NA,NA,11,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_59,Psalms_59,Psalms,59,Psalms,Poetic_Wisdom,NA,NA,17,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_60,Psalms_60,Psalms,60,Psalms,Poetic_Wisdom,NA,NA,12,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_61,Psalms_61,Psalms,61,Psalms,Poetic_Wisdom,NA,NA,8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_62,Psalms_62,Psalms,62,Psalms,Poetic_Wisdom,NA,NA,12,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_63,Psalms_63,Psalms,63,Psalms,Poetic_Wisdom,NA,NA,11,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_64,Psalms_64,Psalms,64,Psalms,Poetic_Wisdom,NA,NA,10,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_65,Psalms_65,Psalms,65,Psalms,Poetic_Wisdom,NA,NA,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_66,Psalms_66,Psalms,66,Psalms,Poetic_Wisdom,NA,NA,20,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_67,Psalms_67,Psalms,67,Psalms,Poetic_Wisdom,NA,NA,7,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_68,Psalms_68,Psalms,68,Psalms,Poetic_Wisdom,NA,NA,35,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_69,Psalms_69,Psalms,69,Psalms,Poetic_Wisdom,NA,NA,36,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_70,Psalms_70,Psalms,70,Psalms,Poetic_Wisdom,NA,NA,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_71,Psalms_71,Psalms,71,Psalms,Poetic_Wisdom,NA,NA,24,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_72,Psalms_72,Psalms,72,Psalms,Poetic_Wisdom,NA,NA,20,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_73,Psalms_73,Psalms,73,Psalms,Poetic_Wisdom,NA,NA,28,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_74,Psalms_74,Psalms,74,Psalms,Poetic_Wisdom,NA,NA,23,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_75,Psalms_75,Psalms,75,Psalms,Poetic_Wisdom,NA,NA,10,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_76,Psalms_76,Psalms,76,Psalms,Poetic_Wisdom,NA,NA,12,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_77,Psalms_77,Psalms,77,Psalms,Poetic_Wisdom,NA,NA,20,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_78,Psalms_78,Psalms,78,Psalms,Poetic_Wisdom,NA,NA,72,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_79,Psalms_79,Psalms,79,Psalms,Poetic_Wisdom,NA,NA,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_80,Psalms_80,Psalms,80,Psalms,Poetic_Wisdom,NA,NA,19,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_81,Psalms_81,Psalms,81,Psalms,Poetic_Wisdom,NA,NA,16,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_82,Psalms_82,Psalms,82,Psalms,Poetic_Wisdom,NA,NA,8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_83,Psalms_83,Psalms,83,Psalms,Poetic_Wisdom,NA,NA,18,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_84,Psalms_84,Psalms,84,Psalms,Poetic_Wisdom,NA,NA,12,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_85,Psalms_85,Psalms,85,Psalms,Poetic_Wisdom,NA,NA,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_86,Psalms_86,Psalms,86,Psalms,Poetic_Wisdom,NA,NA,17,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_87,Psalms_87,Psalms,87,Psalms,Poetic_Wisdom,NA,NA,7,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_88,Psalms_88,Psalms,88,Psalms,Poetic_Wisdom,NA,NA,18,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_89,Psalms_89,Psalms,89,Psalms,Poetic_Wisdom,NA,NA,52,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_90,Psalms_90,Psalms,90,Psalms,Poetic_Wisdom,NA,NA,17,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_91,Psalms_91,Psalms,91,Psalms,Poetic_Wisdom,NA,NA,16,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_92,Psalms_92,Psalms,92,Psalms,Poetic_Wisdom,NA,NA,15,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_93,Psalms_93,Psalms,93,Psalms,Poetic_Wisdom,NA,NA,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_94,Psalms_94,Psalms,94,Psalms,Poetic_Wisdom,NA,NA,23,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_95,Psalms_95,Psalms,95,Psalms,Poetic_Wisdom,NA,NA,11,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_96,Psalms_96,Psalms,96,Psalms,Poetic_Wisdom,NA,NA,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_97,Psalms_97,Psalms,97,Psalms,Poetic_Wisdom,NA,NA,12,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV,KJV,KJV,KJV,KJV__Psalms_98,Psalms_98,Psalms,98,Psalms,Poetic_Wisdom,NA,NA,9,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
