doc_id,neighbor_doc_id,similarity,rank,author,author_code,short_name,chapter_title,target_book,target_chapter,target_header,mosiah_priority,mosiah_priority_label
SR-11,Mormon_9,0.8986943157015405,16,Sidney Rigdon,SR,SR-11,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 2: Kirtland, OH November 1834) titled Millenium",Mormon,9,Mormon 9,MP-2,MP-2_3Nephi_to_Moroni
SR-11,Mosiah_26,0.898087338450855,17,Sidney Rigdon,SR,SR-11,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 2: Kirtland, OH November 1834) titled Millenium",Mosiah,26,Mosiah 26,MP-1,MP-1_Mosiah_Alma_Helaman
SR-11,Alma_55,0.8965483858586332,18,Sidney Rigdon,SR,SR-11,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 2: Kirtland, OH November 1834) titled Millenium",Alma,55,Alma 55,MP-1,MP-1_Mosiah_Alma_Helaman
SR-11,Mormon_8,0.8965386871914736,19,Sidney Rigdon,SR,SR-11,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 2: Kirtland, OH November 1834) titled Millenium",Mormon,8,Mormon 8,MP-2,MP-2_3Nephi_to_Moroni
SR-11,Mosiah_23,0.8956928395650695,20,Sidney Rigdon,SR,SR-11,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 2: Kirtland, OH November 1834) titled Millenium",Mosiah,23,Mosiah 23,MP-1,MP-1_Mosiah_Alma_Helaman
SR-12,1_Nephi_22,0.94687677215983,1,Sidney Rigdon,SR,SR-12,"Series of 14 articles from LDS Messenger and Advocate (Vol 1, 3: Kirtland, OH December 1834) titled Millenium",1 Nephi,22,1 Nephi 22,MP-3,MP-3_1Nephi_to_WordsOfMormon
SR-12,Mosiah_7,0.9310545930270868,2,Sidney Rigdon,SR,SR-12,"Series of 14 articles from LDS Messenger and Advocate (Vol 1, 3: Kirtland, OH December 1834) titled Millenium",Mosiah,7,Mosiah 7,MP-1,MP-1_Mosiah_Alma_Helaman
SR-12,Mormon_5,0.9301101536632079,3,Sidney Rigdon,SR,SR-12,"Series of 14 articles from LDS Messenger and Advocate (Vol 1, 3: Kirtland, OH December 1834) titled Millenium",Mormon,5,Mormon 5,MP-2,MP-2_3Nephi_to_Moroni
SR-12,Alma_27,0.9276057252873209,4,Sidney Rigdon,SR,SR-12,"Series of 14 articles from LDS Messenger and Advocate (Vol 1, 3: Kirtland, OH December 1834) titled Millenium",Alma,27,Alma 27,MP-1,MP-1_Mosiah_Alma_Helaman
SR-12,Helaman_15,0.927477145622294,5,Sidney Rigdon,SR,SR-12,"Series of 14 articles from LDS Messenger and Advocate (Vol 1, 3: Kirtland, OH December 1834) titled Millenium",Helaman,15,Helaman 15,MP-1,MP-1_Mosiah_Alma_Helaman
SR-12,2_Nephi_28,0.9259408347978195,6,Sidney Rigdon,SR,SR-12,"Series of 14 articles from LDS Messenger and Advocate (Vol 1, 3: Kirtland, OH December 1834) titled Millenium",2 Nephi,28,2 Nephi 28,MP-3,MP-3_1Nephi_to_WordsOfMormon
SR-12,Alma_17,0.9243801428280585,7,Sidney Rigdon,SR,SR-12,"Series of 14 articles from LDS Messenger and Advocate (Vol 1, 3: Kirtland, OH December 1834) titled Millenium",Alma,17,Alma 17,MP-1,MP-1_Mosiah_Alma_Helaman
SR-12,Mosiah_28,0.9243780328206577,8,Sidney Rigdon,SR,SR-12,"Series of 14 articles from LDS Messenger and Advocate (Vol 1, 3: Kirtland, OH December 1834) titled Millenium",Mosiah,28,Mosiah 28,MP-1,MP-1_Mosiah_Alma_Helaman
SR-12,Alma_25,0.92407245207804245,9,Sidney Rigdon,SR,SR-12,"Series of 14 articles from LDS Messenger and Advocate (Vol 1, 3: Kirtland, OH December 1834) titled Millenium",Alma,25,Alma 25,MP-1,MP-1_Mosiah_Alma_Helaman
SR-12,Mosiah_3,0.9240276628794026,10,Sidney Rigdon,SR,SR-12,"Series of 14 articles from LDS Messenger and Advocate (Vol 1, 3: Kirtland, OH December 1834) titled Millenium",Mosiah,3,Mosiah 3,MP-1,MP-1_Mosiah_Alma_Helaman
SR-12,1_Nephi_14,0.9236731439305806,11,Sidney Rigdon,SR,SR-12,"Series of 14 articles from LDS Messenger and Advocate (Vol 1, 3: Kirtland, OH December 1834) titled Millenium",1 Nephi,14,1 Nephi 14,MP-3,MP-3_1Nephi_to_WordsOfMormon
SR-12,Mosiah_27,0.923594927700894,12,Sidney Rigdon,SR,SR-12,"Series of 14 articles from LDS Messenger and Advocate (Vol 1, 3: Kirtland, OH December 1834) titled Millenium",Mosiah,27,Mosiah 27,MP-1,MP-1_Mosiah_Alma_Helaman
SR-12,Alma_50,0.9218849092331353,13,Sidney Rigdon,SR,SR-12,"Series of 14 articles from LDS Messenger and Advocate (Vol 1, 3: Kirtland, OH December 1834) titled Millenium",Alma,50,Alma 50,MP-1,MP-1_Mosiah_Alma_Helaman
SR-12,Alma_46,0.9203517008274159,14,Sidney Rigdon,SR,SR-12,"Series of 14 articles from LDS Messenger and Advocate (Vol 1, 3: Kirtland, OH December 1834) titled Millenium",Alma,46,Alma 46,MP-1,MP-1_Mosiah_Alma_Helaman
SR-12,2_Nephi_12,0.9190587038772005,15,Sidney Rigdon,SR,SR-12,"Series of 14 articles from LDS Messenger and Advocate (Vol 1, 3: Kirtland, OH December 1834) titled Millenium",2 Nephi,12,2 Nephi 12,MP-3,MP-3_1Nephi_to_WordsOfMormon
SR-12,3_Nephi_1,0.9178386802254426,16,Sidney Rigdon,SR,SR-12,"Series of 14 articles from LDS Messenger and Advocate (Vol 1, 3: Kirtland, OH December 1834) titled Millenium",3 Nephi,1,3 Nephi 1,MP-2,MP-2_3Nephi_to_Moroni
SR-12,Mosiah_16,0.9171087928338216,17,Sidney Rigdon,SR,SR-12,"Series of 14 articles from LDS Messenger and Advocate (Vol 1, 3: Kirtland, OH December 1834) titled Millenium",Mosiah,16,Mosiah 16,MP-1,MP-1_Mosiah_Alma_Helaman
SR-12,Ether_13,0.9162388104229863,18,Sidney Rigdon,SR,SR-12,"Series of 14 articles from LDS Messenger and Advocate (Vol 1, 3: Kirtland, OH December 1834) titled Millenium",Ether,13,Ether 13,MP-2,MP-2_3Nephi_to_Moroni
SR-12,Alma_37,0.9159715405907844,19,Sidney Rigdon,SR,SR-12,"Series of 14 articles from LDS Messenger and Advocate (Vol 1, 3: Kirtland, OH December 1834) titled Millenium",Alma,37,Alma 37,MP-1,MP-1_Mosiah_Alma_Helaman
SR-12,Alma_40,0.9148742544566002,20,Sidney Rigdon,SR,SR-12,"Series of 14 articles from LDS Messenger and Advocate (Vol 1, 3: Kirtland, OH December 1834) titled Millenium",Alma,40,Alma 40,MP-1,MP-1_Mosiah_Alma_Helaman
SR-13,2_Nephi_9,0.92567553762547,1,Sidney Rigdon,SR,SR-13,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 4: Kirtland, OH January 1835) titled Millenium",2 Nephi,9,2 Nephi 9,MP-3,MP-3_1Nephi_to_WordsOfMormon
SR-13,Alma_11,0.9226558522444364,2,Sidney Rigdon,SR,SR-13,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 4: Kirtland, OH January 1835) titled Millenium",Alma,11,Alma 11,MP-1,MP-1_Mosiah_Alma_Helaman
SR-13,Helaman_12,0.9148022512773655,3,Sidney Rigdon,SR,SR-13,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 4: Kirtland, OH January 1835) titled Millenium",Helaman,12,Helaman 12,MP-1,MP-1_Mosiah_Alma_Helaman
SR-13,Mosiah_16,0.9146928708368476,4,Sidney Rigdon,SR,SR-13,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 4: Kirtland, OH January 1835) titled Millenium",Mosiah,16,Mosiah 16,MP-1,MP-1_Mosiah_Alma_Helaman
SR-13,Mosiah_15,0.9131118162811792,5,Sidney Rigdon,SR,SR-13,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 4: Kirtland, OH January 1835) titled Millenium",Mosiah,15,Mosiah 15,MP-1,MP-1_Mosiah_Alma_Helaman
SR-13,2_Nephi_20,0.9106813684737556,6,Sidney Rigdon,SR,SR-13,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 4: Kirtland, OH January 1835) titled Millenium",2 Nephi,20,2 Nephi 20,MP-3,MP-3_1Nephi_to_WordsOfMormon
SR-13,Mosiah_27,0.9101276424203943,7,Sidney Rigdon,SR,SR-13,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 4: Kirtland, OH January 1835) titled Millenium",Mosiah,27,Mosiah 27,MP-1,MP-1_Mosiah_Alma_Helaman
SR-13,Mosiah_12,0.9093001393001743,8,Sidney Rigdon,SR,SR-13,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 4: Kirtland, OH January 1835) titled Millenium",Mosiah,12,Mosiah 12,MP-1,MP-1_Mosiah_Alma_Helaman
SR-13,2_Nephi_2,0.9092152310546934,9,Sidney Rigdon,SR,SR-13,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 4: Kirtland, OH January 1835) titled Millenium",2 Nephi,2,2 Nephi 2,MP-3,MP-3_1Nephi_to_WordsOfMormon
SR-13,Mosiah_7,0.9084838428434271,10,Sidney Rigdon,SR,SR-13,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 4: Kirtland, OH January 1835) titled Millenium",Mosiah,7,Mosiah 7,MP-1,MP-1_Mosiah_Alma_Helaman
SR-13,Mosiah_8,0.9050009755248632,11,Sidney Rigdon,SR,SR-13,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 4: Kirtland, OH January 1835) titled Millenium",Mosiah,8,Mosiah 8,MP-1,MP-1_Mosiah_Alma_Helaman
SR-13,2_Nephi_28,0.9044230262688351,12,Sidney Rigdon,SR,SR-13,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 4: Kirtland, OH January 1835) titled Millenium",2 Nephi,28,2 Nephi 28,MP-3,MP-3_1Nephi_to_WordsOfMormon
SR-13,Mosiah_3,0.9039893588729564,13,Sidney Rigdon,SR,SR-13,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 4: Kirtland, OH January 1835) titled Millenium",Mosiah,3,Mosiah 3,MP-1,MP-1_Mosiah_Alma_Helaman
SR-13,Alma_42,0.902473798864975,14,Sidney Rigdon,SR,SR-13,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 4: Kirtland, OH January 1835) titled Millenium",Alma,42,Alma 42,MP-1,MP-1_Mosiah_Alma_Helaman
SR-13,Alma_18,0.9009243182345482,15,Sidney Rigdon,SR,SR-13,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 4: Kirtland, OH January 1835) titled Millenium",Alma,18,Alma 18,MP-1,MP-1_Mosiah_Alma_Helaman
SR-13,1_Nephi_22,0.9007398255087444,16,Sidney Rigdon,SR,SR-13,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 4: Kirtland, OH January 1835) titled Millenium",1 Nephi,22,1 Nephi 22,MP-3,MP-3_1Nephi_to_WordsOfMormon
SR-13,Alma_26,0.900011899396774,17,Sidney Rigdon,SR,SR-13,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 4: Kirtland, OH January 1835) titled Millenium",Alma,26,Alma 26,MP-1,MP-1_Mosiah_Alma_Helaman
SR-13,Alma_21,0.8989041493970454,18,Sidney Rigdon,SR,SR-13,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 4: Kirtland, OH January 1835) titled Millenium",Alma,21,Alma 21,MP-1,MP-1_Mosiah_Alma_Helaman
SR-13,Mosiah_18,0.8984177623695482,19,Sidney Rigdon,SR,SR-13,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 4: Kirtland, OH January 1835) titled Millenium",Mosiah,18,Mosiah 18,MP-1,MP-1_Mosiah_Alma_Helaman
SR-13,Jacob_4,0.8981222102204025,20,Sidney Rigdon,SR,SR-13,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 4: Kirtland, OH January 1835) titled Millenium",Jacob,4,Jacob 4,MP-3,MP-3_1Nephi_to_WordsOfMormon
SR-14,2_Nephi_13,0.9287248351962409,1,Sidney Rigdon,SR,SR-14,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 5: Kirtland, OH February 1835) titled Millenium",2 Nephi,13,2 Nephi 13,MP-3,MP-3_1Nephi_to_WordsOfMormon
SR-14,2_Nephi_9,0.9217194056847959,2,Sidney Rigdon,SR,SR-14,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 5: Kirtland, OH February 1835) titled Millenium",2 Nephi,9,2 Nephi 9,MP-3,MP-3_1Nephi_to_WordsOfMormon
SR-14,2_Nephi_15,0.9174137254509731,3,Sidney Rigdon,SR,SR-14,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 5: Kirtland, OH February 1835) titled Millenium",2 Nephi,15,2 Nephi 15,MP-3,MP-3_1Nephi_to_WordsOfMormon
SR-14,Alma_40,0.9158122726539941,4,Sidney Rigdon,SR,SR-14,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 5: Kirtland, OH February 1835) titled Millenium",Alma,40,Alma 40,MP-1,MP-1_Mosiah_Alma_Helaman
SR-14,Alma_11,0.9156727239452587,5,Sidney Rigdon,SR,SR-14,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 5: Kirtland, OH February 1835) titled Millenium",Alma,11,Alma 11,MP-1,MP-1_Mosiah_Alma_Helaman
SR-14,Mormon_9,0.911480994063963,6,Sidney Rigdon,SR,SR-14,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 5: Kirtland, OH February 1835) titled Millenium",Mormon,9,Mormon 9,MP-2,MP-2_3Nephi_to_Moroni
SR-14,Mormon_8,0.9101176874891705,7,Sidney Rigdon,SR,SR-14,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 5: Kirtland, OH February 1835) titled Millenium",Mormon,8,Mormon 8,MP-2,MP-2_3Nephi_to_Moroni
SR-14,2_Nephi_20,0.9072100344883468,8,Sidney Rigdon,SR,SR-14,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 5: Kirtland, OH February 1835) titled Millenium",2 Nephi,20,2 Nephi 20,MP-3,MP-3_1Nephi_to_WordsOfMormon
SR-14,Alma_26,0.9059908043734742,9,Sidney Rigdon,SR,SR-14,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 5: Kirtland, OH February 1835) titled Millenium",Alma,26,Alma 26,MP-1,MP-1_Mosiah_Alma_Helaman
SR-14,2_Nephi_12,0.9030127919949655,10,Sidney Rigdon,SR,SR-14,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 5: Kirtland, OH February 1835) titled Millenium",2 Nephi,12,2 Nephi 12,MP-3,MP-3_1Nephi_to_WordsOfMormon
SR-14,3_Nephi_9,0.8997782491146288,11,Sidney Rigdon,SR,SR-14,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 5: Kirtland, OH February 1835) titled Millenium",3 Nephi,9,3 Nephi 9,MP-2,MP-2_3Nephi_to_Moroni
SR-14,2_Nephi_24,0.899267884846389,12,Sidney Rigdon,SR,SR-14,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 5: Kirtland, OH February 1835) titled Millenium",2 Nephi,24,2 Nephi 24,MP-3,MP-3_1Nephi_to_WordsOfMormon
SR-14,Alma_45,0.8959268599604808,13,Sidney Rigdon,SR,SR-14,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 5: Kirtland, OH February 1835) titled Millenium",Alma,45,Alma 45,MP-1,MP-1_Mosiah_Alma_Helaman
SR-14,2_Nephi_27,0.895203080500357,14,Sidney Rigdon,SR,SR-14,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 5: Kirtland, OH February 1835) titled Millenium",2 Nephi,27,2 Nephi 27,MP-3,MP-3_1Nephi_to_WordsOfMormon
SR-14,Alma_27,0.8948128634729906,15,Sidney Rigdon,SR,SR-14,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 5: Kirtland, OH February 1835) titled Millenium",Alma,27,Alma 27,MP-1,MP-1_Mosiah_Alma_Helaman
SR-14,Mosiah_3,0.8945125252967355,16,Sidney Rigdon,SR,SR-14,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 5: Kirtland, OH February 1835) titled Millenium",Mosiah,3,Mosiah 3,MP-1,MP-1_Mosiah_Alma_Helaman
SR-14,Mosiah_12,0.8927200429102731,17,Sidney Rigdon,SR,SR-14,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 5: Kirtland, OH February 1835) titled Millenium",Mosiah,12,Mosiah 12,MP-1,MP-1_Mosiah_Alma_Helaman
SR-14,3_Nephi_5,0.8927187492916439,18,Sidney Rigdon,SR,SR-14,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 5: Kirtland, OH February 1835) titled Millenium",3 Nephi,5,3 Nephi 5,MP-2,MP-2_3Nephi_to_Moroni
SR-14,Alma_42,0.8926260821765799,19,Sidney Rigdon,SR,SR-14,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 5: Kirtland, OH February 1835) titled Millenium",Alma,42,Alma 42,MP-1,MP-1_Mosiah_Alma_Helaman
SR-14,2_Nephi_19,0.8923772416553468,20,Sidney Rigdon,SR,SR-14,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 5: Kirtland, OH February 1835) titled Millenium",2 Nephi,19,2 Nephi 19,MP-3,MP-3_1Nephi_to_WordsOfMormon
SR-15,3_Nephi_20,0.951855372585461,1,Sidney Rigdon,SR,SR-15,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 6: Kirtland, OH March 1835) titled Millenium",3 Nephi,20,3 Nephi 20,MP-2,MP-2_3Nephi_to_Moroni
SR-15,2_Nephi_30,0.9452633384164587,2,Sidney Rigdon,SR,SR-15,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 6: Kirtland, OH March 1835) titled Millenium",2 Nephi,30,2 Nephi 30,MP-3,MP-3_1Nephi_to_WordsOfMormon
SR-15,Mormon_8,0.9448194754335244,3,Sidney Rigdon,SR,SR-15,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 6: Kirtland, OH March 1835) titled Millenium",Mormon,8,Mormon 8,MP-2,MP-2_3Nephi_to_Moroni
SR-15,2_Nephi_9,0.9442479424162951,4,Sidney Rigdon,SR,SR-15,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 6: Kirtland, OH March 1835) titled Millenium",2 Nephi,9,2 Nephi 9,MP-3,MP-3_1Nephi_to_WordsOfMormon
SR-15,2_Nephi_15,0.9422510144847376,5,Sidney Rigdon,SR,SR-15,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 6: Kirtland, OH March 1835) titled Millenium",2 Nephi,15,2 Nephi 15,MP-3,MP-3_1Nephi_to_WordsOfMormon
SR-15,Alma_40,0.9416890719913714,6,Sidney Rigdon,SR,SR-15,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 6: Kirtland, OH March 1835) titled Millenium",Alma,40,Alma 40,MP-1,MP-1_Mosiah_Alma_Helaman
SR-15,2_Nephi_27,0.9412254525717203,7,Sidney Rigdon,SR,SR-15,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 6: Kirtland, OH March 1835) titled Millenium",2 Nephi,27,2 Nephi 27,MP-3,MP-3_1Nephi_to_WordsOfMormon
SR-15,Mosiah_26,0.9383668588766142,8,Sidney Rigdon,SR,SR-15,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 6: Kirtland, OH March 1835) titled Millenium",Mosiah,26,Mosiah 26,MP-1,MP-1_Mosiah_Alma_Helaman
SR-15,Mosiah_12,0.9380799249845287,9,Sidney Rigdon,SR,SR-15,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 6: Kirtland, OH March 1835) titled Millenium",Mosiah,12,Mosiah 12,MP-1,MP-1_Mosiah_Alma_Helaman
SR-15,1_Nephi_22,0.936187039217217,10,Sidney Rigdon,SR,SR-15,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 6: Kirtland, OH March 1835) titled Millenium",1 Nephi,22,1 Nephi 22,MP-3,MP-3_1Nephi_to_WordsOfMormon
SR-15,2_Nephi_28,0.9354090155970801,11,Sidney Rigdon,SR,SR-15,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 6: Kirtland, OH March 1835) titled Millenium",2 Nephi,28,2 Nephi 28,MP-3,MP-3_1Nephi_to_WordsOfMormon
SR-15,2_Nephi_33,0.9350965889303704,12,Sidney Rigdon,SR,SR-15,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 6: Kirtland, OH March 1835) titled Millenium",2 Nephi,33,2 Nephi 33,MP-3,MP-3_1Nephi_to_WordsOfMormon
SR-15,2_Nephi_1,0.9323322052198875,13,Sidney Rigdon,SR,SR-15,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 6: Kirtland, OH March 1835) titled Millenium",2 Nephi,1,2 Nephi 1,MP-3,MP-3_1Nephi_to_WordsOfMormon
SR-15,2_Nephi_6,0.929636213136875,14,Sidney Rigdon,SR,SR-15,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 6: Kirtland, OH March 1835) titled Millenium",2 Nephi,6,2 Nephi 6,MP-3,MP-3_1Nephi_to_WordsOfMormon
SR-15,1_Nephi_21,0.9272631147865348,15,Sidney Rigdon,SR,SR-15,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 6: Kirtland, OH March 1835) titled Millenium",1 Nephi,21,1 Nephi 21,MP-3,MP-3_1Nephi_to_WordsOfMormon
SR-15,2_Nephi_20,0.9269566258086437,16,Sidney Rigdon,SR,SR-15,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 6: Kirtland, OH March 1835) titled Millenium",2 Nephi,20,2 Nephi 20,MP-3,MP-3_1Nephi_to_WordsOfMormon
SR-15,2_Nephi_24,0.9267038192412245,17,Sidney Rigdon,SR,SR-15,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 6: Kirtland, OH March 1835) titled Millenium",2 Nephi,24,2 Nephi 24,MP-3,MP-3_1Nephi_to_WordsOfMormon
SR-15,Ether_2,0.9247408876625995,18,Sidney Rigdon,SR,SR-15,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 6: Kirtland, OH March 1835) titled Millenium",Ether,2,Ether 2,MP-2,MP-2_3Nephi_to_Moroni
SR-15,Mormon_9,0.9225578499687653,19,Sidney Rigdon,SR,SR-15,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 6: Kirtland, OH March 1835) titled Millenium",Mormon,9,Mormon 9,MP-2,MP-2_3Nephi_to_Moroni
SR-15,Enos_1,0.9223946278982239,20,Sidney Rigdon,SR,SR-15,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 6: Kirtland, OH March 1835) titled Millenium",Enos,1,Enos 1,MP-3,MP-3_1Nephi_to_WordsOfMormon
SR-16,Mosiah_27,0.9442887021248186,1,Sidney Rigdon,SR,SR-16,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 8: Kirtland, OH May 1835) titled Millenium",Mosiah,27,Mosiah 27,MP-1,MP-1_Mosiah_Alma_Helaman
SR-16,Alma_16,0.9370217020109645,2,Sidney Rigdon,SR,SR-16,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 8: Kirtland, OH May 1835) titled Millenium",Alma,16,Alma 16,MP-1,MP-1_Mosiah_Alma_Helaman
SR-16,Mosiah_18,0.9332799764730373,3,Sidney Rigdon,SR,SR-16,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 8: Kirtland, OH May 1835) titled Millenium",Mosiah,18,Mosiah 18,MP-1,MP-1_Mosiah_Alma_Helaman
SR-16,Mosiah_23,0.931249107112706,4,Sidney Rigdon,SR,SR-16,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 8: Kirtland, OH May 1835) titled Millenium",Mosiah,23,Mosiah 23,MP-1,MP-1_Mosiah_Alma_Helaman
SR-16,Ether_13,0.9303957938341006,5,Sidney Rigdon,SR,SR-16,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 8: Kirtland, OH May 1835) titled Millenium",Ether,13,Ether 13,MP-2,MP-2_3Nephi_to_Moroni
SR-16,Alma_22,0.9300477333534594,6,Sidney Rigdon,SR,SR-16,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 8: Kirtland, OH May 1835) titled Millenium",Alma,22,Alma 22,MP-1,MP-1_Mosiah_Alma_Helaman
SR-16,Alma_50,0.929471586157796,7,Sidney Rigdon,SR,SR-16,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 8: Kirtland, OH May 1835) titled Millenium",Alma,50,Alma 50,MP-1,MP-1_Mosiah_Alma_Helaman
SR-16,Alma_47,0.9292160106421405,8,Sidney Rigdon,SR,SR-16,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 8: Kirtland, OH May 1835) titled Millenium",Alma,47,Alma 47,MP-1,MP-1_Mosiah_Alma_Helaman
SR-16,Alma_27,0.928455442851353,9,Sidney Rigdon,SR,SR-16,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 8: Kirtland, OH May 1835) titled Millenium",Alma,27,Alma 27,MP-1,MP-1_Mosiah_Alma_Helaman
SR-16,Alma_3,0.9282265662255255,10,Sidney Rigdon,SR,SR-16,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 8: Kirtland, OH May 1835) titled Millenium",Alma,3,Alma 3,MP-1,MP-1_Mosiah_Alma_Helaman
SR-16,Mosiah_7,0.9267622310981671,11,Sidney Rigdon,SR,SR-16,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 8: Kirtland, OH May 1835) titled Millenium",Mosiah,7,Mosiah 7,MP-1,MP-1_Mosiah_Alma_Helaman
SR-16,Alma_51,0.9253544382766945,12,Sidney Rigdon,SR,SR-16,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 8: Kirtland, OH May 1835) titled Millenium",Alma,51,Alma 51,MP-1,MP-1_Mosiah_Alma_Helaman
SR-16,Alma_43,0.9252566188131206,13,Sidney Rigdon,SR,SR-16,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 8: Kirtland, OH May 1835) titled Millenium",Alma,43,Alma 43,MP-1,MP-1_Mosiah_Alma_Helaman
SR-16,Alma_11,0.9231737834478208,14,Sidney Rigdon,SR,SR-16,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 8: Kirtland, OH May 1835) titled Millenium",Alma,11,Alma 11,MP-1,MP-1_Mosiah_Alma_Helaman
SR-16,Alma_17,0.9224561534273267,15,Sidney Rigdon,SR,SR-16,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 8: Kirtland, OH May 1835) titled Millenium",Alma,17,Alma 17,MP-1,MP-1_Mosiah_Alma_Helaman
SR-16,Alma_42,0.9222293820326837,16,Sidney Rigdon,SR,SR-16,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 8: Kirtland, OH May 1835) titled Millenium",Alma,42,Alma 42,MP-1,MP-1_Mosiah_Alma_Helaman
SR-16,Alma_21,0.9211385318679359,17,Sidney Rigdon,SR,SR-16,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 8: Kirtland, OH May 1835) titled Millenium",Alma,21,Alma 21,MP-1,MP-1_Mosiah_Alma_Helaman
SR-16,Helaman_16,0.9209749346574932,18,Sidney Rigdon,SR,SR-16,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 8: Kirtland, OH May 1835) titled Millenium",Helaman,16,Helaman 16,MP-1,MP-1_Mosiah_Alma_Helaman
SR-16,Mosiah_29,0.9186374357170365,19,Sidney Rigdon,SR,SR-16,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 8: Kirtland, OH May 1835) titled Millenium",Mosiah,29,Mosiah 29,MP-1,MP-1_Mosiah_Alma_Helaman
