source_doc,short_name,source_header,target_corpus,target_book,votes,weighted_votes,mean_similarity,max_similarity,pct_votes,weighted_pct_votes
SR-24,SR-24,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 8: Kirtland, OH May 1835) titled Gospel",BOM,Jacob,1,0.9096845160298228,0.9096845160298228,0.9096845160298228,0.05,0.04981349519721868
SR-24,SR-24,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 8: Kirtland, OH May 1835) titled Gospel",BOM,3 Nephi,1,0.9016940464839204,0.9016940464839204,0.9016940464839204,0.05,0.04937594436576615
SR-24,SR-24,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 8: Kirtland, OH May 1835) titled Gospel",BOM,2 Nephi,1,0.8989573977226778,0.8989573977226778,0.8989573977226778,0.05,0.04922608797322296
SR-25,SR-25,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 9: Kirtland, OH June 1835) titled Gospel",BOM,Alma,7,6.276857158518045,0.8966938797882921,0.9056914820302123,0.35,0.3501561516988198
SR-25,SR-25,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 9: Kirtland, OH June 1835) titled Gospel",BOM,Mosiah,3,2.699076988435527,0.8996923294785091,0.9006383207278523,0.15,0.15056873010514074
SR-25,SR-25,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 9: Kirtland, OH June 1835) titled Gospel",BOM,Ether,3,2.6735676460835114,0.8911892153611706,0.8929105730001726,0.15,0.1491456846343309
SR-25,SR-25,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 9: Kirtland, OH June 1835) titled Gospel",BOM,Helaman,2,1.800006440818625,0.9000032204093125,0.9031392401278449,0.1,0.10041383967051243
SR-25,SR-25,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 9: Kirtland, OH June 1835) titled Gospel",KJV,1 Kings,2,1.7869768571540812,0.8934884285770406,0.8964706171282998,0.1,0.09968698086856836
SR-25,SR-25,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 9: Kirtland, OH June 1835) titled Gospel",KJV,2 Kings,1,0.9009080694745873,0.9009080694745873,0.9009080694745873,0.05,0.05025739708184051
SR-25,SR-25,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 9: Kirtland, OH June 1835) titled Gospel",BOM,Jacob,1,0.8979390577673886,0.8979390577673886,0.8979390577673886,0.05,0.050091769971411425
SR-25,SR-25,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 9: Kirtland, OH June 1835) titled Gospel",KJV,2 Samuel,1,0.8905477871835382,0.8905477871835382,0.8905477871835382,0.05,0.04967944596937586
SR-26,SR-26,"To the Public. Evening and Morning Star, Vol II, No.19: Kirtland, Ohio: April 1834",KJV,1 Samuel,6,5.200692773732783,0.8667821289554638,0.8754097838667122,0.3,0.30089528683218414
SR-26,SR-26,"To the Public. Evening and Morning Star, Vol II, No.19: Kirtland, Ohio: April 1834",KJV,2 Samuel,4,3.4658785665634895,0.8664696416408724,0.8702215136926457,0.2,0.20052453986108582
SR-26,SR-26,"To the Public. Evening and Morning Star, Vol II, No.19: Kirtland, Ohio: April 1834",BOM,Alma,4,3.4337569955307012,0.8584392488826753,0.8613245240048566,0.2,0.1986660895065047
SR-26,SR-26,"To the Public. Evening and Morning Star, Vol II, No.19: Kirtland, Ohio: April 1834",BOM,1 Nephi,2,1.7161497228384084,0.8580748614192042,0.8588116029240265,0.1,0.09929088018975689
SR-26,SR-26,"To the Public. Evening and Morning Star, Vol II, No.19: Kirtland, Ohio: April 1834",KJV,Job,1,0.8707272167740757,0.8707272167740757,0.8707272167740757,0.05,0.050377464511478294
SR-26,SR-26,"To the Public. Evening and Morning Star, Vol II, No.19: Kirtland, Ohio: April 1834",BOM,Helaman,1,0.8685185406525083,0.8685185406525083,0.8685185406525083,0.05,0.05024967764460644
SR-26,SR-26,"To the Public. Evening and Morning Star, Vol II, No.19: Kirtland, Ohio: April 1834",BOM,Omni,1,0.8658636016166231,0.8658636016166231,0.8658636016166231,0.05,0.05009607144683997
SR-26,SR-26,"To the Public. Evening and Morning Star, Vol II, No.19: Kirtland, Ohio: April 1834",KJV,2 Kings,1,0.8624745178754093,0.8624745178754093,0.8624745178754093,0.05,0.049899990007543776
SR-27,SR-27,"Dear Brethren, Zion's Camp. Epistle to LDS by SR and OC (May 10, 1834)",BOM,Alma,7,6.263515904147495,0.8947879863067849,0.9083670415674301,0.35,0.35107598344129315
SR-27,SR-27,"Dear Brethren, Zion's Camp. Epistle to LDS by SR and OC (May 10, 1834)",DC,Doctrine and Covenants,5,4.458649437469786,0.8917298874939573,0.9216368531179128,0.25,0.24991151296401545
SR-27,SR-27,"Dear Brethren, Zion's Camp. Epistle to LDS by SR and OC (May 10, 1834)",BOM,Mosiah,4,3.559170435712531,0.8897926089281327,0.9027616472086989,0.2,0.19949486519632667
SR-27,SR-27,"Dear Brethren, Zion's Camp. Epistle to LDS by SR and OC (May 10, 1834)",BOM,Jacob,2,1.788793220865931,0.8943966104329655,0.896931536779503,0.1,0.10026354986546493
SR-27,SR-27,"Dear Brethren, Zion's Camp. Epistle to LDS by SR and OC (May 10, 1834)",BOM,Mormon,1,0.8916993021681353,0.8916993021681353,0.8916993021681353,0.05,0.049980588256397444
SR-27,SR-27,"Dear Brethren, Zion's Camp. Epistle to LDS by SR and OC (May 10, 1834)",BOM,1 Nephi,1,0.8790842073835481,0.8790842073835481,0.8790842073835481,0.05,0.04927350027650241
SR-28,SR-28,"Ancient Order of Things, LDS Messenger and Advocate, Vol 1, No 12, Kirtland Ohio, September 1835",BOM,Alma,7,6.515586699656867,0.9307980999509811,0.9409650106517182,0.35,0.34906066363254096
SR-28,SR-28,"Ancient Order of Things, LDS Messenger and Advocate, Vol 1, No 12, Kirtland Ohio, September 1835",BOM,Mosiah,6,5.598041082506959,0.9330068470844931,0.9431050218226185,0.3,0.29990483211665564
SR-28,SR-28,"Ancient Order of Things, LDS Messenger and Advocate, Vol 1, No 12, Kirtland Ohio, September 1835",DC,Doctrine and Covenants,4,3.7609053295856523,0.9402263323964131,0.9548130059336701,0.2,0.20148363773188124
SR-28,SR-28,"Ancient Order of Things, LDS Messenger and Advocate, Vol 1, No 12, Kirtland Ohio, September 1835",BOC,Book of Commandments,1,0.9472813798890337,0.9472813798890337,0.9472813798890337,0.05,0.05074887072383349
SR-28,SR-28,"Ancient Order of Things, LDS Messenger and Advocate, Vol 1, No 12, Kirtland Ohio, September 1835",BOM,Ether,1,0.9232532425428457,0.9232532425428457,0.9232532425428457,0.05,0.049461607127393906
SR-28,SR-28,"Ancient Order of Things, LDS Messenger and Advocate, Vol 1, No 12, Kirtland Ohio, September 1835",BOM,Helaman,1,0.92099057170635,0.92099057170635,0.92099057170635,0.05,0.049340388667694676
SR-29,SR-29,"ORDER OF THE NEW TESTAMENT CHURCH. No. I., LDS Messenger and Advocate, Vol 2, No 2, Kirtland Ohio, November 1835",BOM,Alma,12,11.074535605477074,0.9228779671230894,0.9413865235485134,0.6,0.5993867913244044
SR-29,SR-29,"ORDER OF THE NEW TESTAMENT CHURCH. No. I., LDS Messenger and Advocate, Vol 2, No 2, Kirtland Ohio, November 1835",BOM,Mosiah,3,2.7922802643823434,0.9307600881274477,0.9382254176613081,0.15,0.151126509297497
SR-29,SR-29,"ORDER OF THE NEW TESTAMENT CHURCH. No. I., LDS Messenger and Advocate, Vol 2, No 2, Kirtland Ohio, November 1835",DC,Doctrine and Covenants,2,1.8455333389308546,0.9227666694654273,0.9234077582024632,0.1,0.09988575103383097
SR-29,SR-29,"ORDER OF THE NEW TESTAMENT CHURCH. No. I., LDS Messenger and Advocate, Vol 2, No 2, Kirtland Ohio, November 1835",BOM,3 Nephi,1,0.9291865004804317,0.9291865004804317,0.9291865004804317,0.05,0.05029033585746695
SR-29,SR-29,"ORDER OF THE NEW TESTAMENT CHURCH. No. I., LDS Messenger and Advocate, Vol 2, No 2, Kirtland Ohio, November 1835",BOM,1 Nephi,1,0.9181300641270603,0.9181300641270603,0.9181300641270603,0.05,0.049691928651475196
SR-29,SR-29,"ORDER OF THE NEW TESTAMENT CHURCH. No. I., LDS Messenger and Advocate, Vol 2, No 2, Kirtland Ohio, November 1835",BOC,Book of Commandments,1,0.9167767604905654,0.9167767604905654,0.9167767604905654,0.05,0.04961868383532551
SR-3,SR-3,"Series of 14 articles from Evening and Morning Star (Vol II, 15: Kirtland, OH December 1833) titled Millenium",DC,Doctrine and Covenants,5,4.493001397718387,0.8986002795436774,0.9135931890204755,0.25,0.25097773157952047
SR-3,SR-3,"Series of 14 articles from Evening and Morning Star (Vol II, 15: Kirtland, OH December 1833) titled Millenium",KJV,Jeremiah,3,2.6793614611772005,0.8931204870590669,0.8995824570754436,0.15,0.14966834017664193
SR-3,SR-3,"Series of 14 articles from Evening and Morning Star (Vol II, 15: Kirtland, OH December 1833) titled Millenium",KJV,Isaiah,2,1.7975489354569267,0.8987744677284634,0.9056517913209572,0.1,0.10041055283295913
SR-3,SR-3,"Series of 14 articles from Evening and Morning Star (Vol II, 15: Kirtland, OH December 1833) titled Millenium",BOM,Mosiah,2,1.7946439259864435,0.8973219629932218,0.9058214743538192,0.1,0.10024827986160213
SR-3,SR-3,"Series of 14 articles from Evening and Morning Star (Vol II, 15: Kirtland, OH December 1833) titled Millenium",BOM,2 Nephi,2,1.7789218754989944,0.8894609377494972,0.8921932861917331,0.1,0.09937005076309297
SR-3,SR-3,"Series of 14 articles from Evening and Morning Star (Vol II, 15: Kirtland, OH December 1833) titled Millenium",KJV,Amos,1,0.9147223396011651,0.9147223396011651,0.9147223396011651,0.05,0.05109611983089828
SR-3,SR-3,"Series of 14 articles from Evening and Morning Star (Vol II, 15: Kirtland, OH December 1833) titled Millenium",KJV,1 Kings,1,0.8914783677191065,0.8914783677191065,0.8914783677191065,0.05,0.04979771842403033
SR-3,SR-3,"Series of 14 articles from Evening and Morning Star (Vol II, 15: Kirtland, OH December 1833) titled Millenium",BOC,Book of Commandments,1,0.8905984617125513,0.8905984617125513,0.8905984617125513,0.05,0.049748567134284334
SR-3,SR-3,"Series of 14 articles from Evening and Morning Star (Vol II, 15: Kirtland, OH December 1833) titled Millenium",KJV,2 Kings,1,0.8903720424578315,0.8903720424578315,0.8903720424578315,0.05,0.04973591942156287
SR-3,SR-3,"Series of 14 articles from Evening and Morning Star (Vol II, 15: Kirtland, OH December 1833) titled Millenium",BOM,Jacob,1,0.8882029209867783,0.8882029209867783,0.8882029209867783,0.05,0.0496147529365932
SR-3,SR-3,"Series of 14 articles from Evening and Morning Star (Vol II, 15: Kirtland, OH December 1833) titled Millenium",BOM,Alma,1,0.8831404900452812,0.8831404900452812,0.8831404900452812,0.05,0.049331967038814456
SR-30,SR-30,"LDS Messenger and Advocate, Vol 2, No 4, Kirtland Ohio, January 1836",DC,Doctrine and Covenants,4,3.587656153102995,0.8969140382757488,0.9136519231178443,0.2,0.20318882632691676
SR-30,SR-30,"LDS Messenger and Advocate, Vol 2, No 4, Kirtland Ohio, January 1836",BOM,Alma,4,3.5420458294081048,0.8855114573520262,0.897398655319433,0.2,0.20060566123403573
SR-30,SR-30,"LDS Messenger and Advocate, Vol 2, No 4, Kirtland Ohio, January 1836",KJV,2 Kings,3,2.63276274554308,0.8775875818476935,0.8906198927743211,0.15,0.14910792713550552
SR-30,SR-30,"LDS Messenger and Advocate, Vol 2, No 4, Kirtland Ohio, January 1836",BOC,Book of Commandments,2,1.7865699857918966,0.8932849928959483,0.9086062664713753,0.1,0.1011833473087939
SR-30,SR-30,"LDS Messenger and Advocate, Vol 2, No 4, Kirtland Ohio, January 1836",BOM,Mosiah,2,1.7569838344518383,0.8784919172259191,0.88640667031529,0.1,0.09950771979328701
SR-30,SR-30,"LDS Messenger and Advocate, Vol 2, No 4, Kirtland Ohio, January 1836",KJV,1 Kings,1,0.8731589707758651,0.8731589707758651,0.8731589707758651,0.05,0.04945182562027799
SR-30,SR-30,"LDS Messenger and Advocate, Vol 2, No 4, Kirtland Ohio, January 1836",BOM,2 Nephi,1,0.8710470246601514,0.8710470246601514,0.8710470246601514,0.05,0.04933221442171136
SR-30,SR-30,"LDS Messenger and Advocate, Vol 2, No 4, Kirtland Ohio, January 1836",KJV,2 Samuel,1,0.8701810496683589,0.8701810496683589,0.8701810496683589,0.05,0.049283169464585636
SR-30,SR-30,"LDS Messenger and Advocate, Vol 2, No 4, Kirtland Ohio, January 1836",KJV,1 Samuel,1,0.8700328144660129,0.8700328144660129,0.8700328144660129,0.05,0.04927477408456602
SR-30,SR-30,"LDS Messenger and Advocate, Vol 2, No 4, Kirtland Ohio, January 1836",KJV,Isaiah,1,0.8663206667212838,0.8663206667212838,0.8663206667212838,0.05,0.04906453461032007
SR-31,SR-31,"LDS Messenger and Advocate, Vol 2, No 5, Kirtland Ohio, February 1836",BOM,Alma,7,6.407536397468264,0.9153623424954663,0.9271918326161024,0.35,0.3500674552580378
SR-31,SR-31,"LDS Messenger and Advocate, Vol 2, No 5, Kirtland Ohio, February 1836",DC,Doctrine and Covenants,4,3.680829855259153,0.9202074638147882,0.9418899228131985,0.2,0.20109737358300592
SR-31,SR-31,"LDS Messenger and Advocate, Vol 2, No 5, Kirtland Ohio, February 1836",BOM,2 Nephi,2,1.8393024350355471,0.9196512175177736,0.9281301172685608,0.1,0.1004879071989689
SR-31,SR-31,"LDS Messenger and Advocate, Vol 2, No 5, Kirtland Ohio, February 1836",BOM,Omni,1,0.9225452071896058,0.9225452071896058,0.9225452071896058,0.05,0.05040206297836548
SR-31,SR-31,"LDS Messenger and Advocate, Vol 2, No 5, Kirtland Ohio, February 1836",KJV,1 Samuel,1,0.9174154322146961,0.9174154322146961,0.9174154322146961,0.05,0.05012180436411516
SR-31,SR-31,"LDS Messenger and Advocate, Vol 2, No 5, Kirtland Ohio, February 1836",BOM,1 Nephi,1,0.9095892713357138,0.9095892713357138,0.9095892713357138,0.05,0.049694232196998346
SR-31,SR-31,"LDS Messenger and Advocate, Vol 2, No 5, Kirtland Ohio, February 1836",BOC,Book of Commandments,1,0.9081077807290876,0.9081077807290876,0.9081077807290876,0.05,0.04961329287578665
SR-31,SR-31,"LDS Messenger and Advocate, Vol 2, No 5, Kirtland Ohio, February 1836",BOM,Mosiah,1,0.9067264407963745,0.9067264407963745,0.9067264407963745,0.05,0.04953782515697943
SR-31,SR-31,"LDS Messenger and Advocate, Vol 2, No 5, Kirtland Ohio, February 1836",KJV,2 Kings,1,0.9063646591674801,0.9063646591674801,0.9063646591674801,0.05,0.04951805968608234
SR-31,SR-31,"LDS Messenger and Advocate, Vol 2, No 5, Kirtland Ohio, February 1836",BOM,Mormon,1,0.9053017075682771,0.9053017075682771,0.9053017075682771,0.05,0.04945998670166005
SR-32,SR-32,"LDS Messenger and Advocate, Vol 2, No 6, Kirtland Ohio, March 1836",DC,Doctrine and Covenants,9,8.055673362858615,0.8950748180954017,0.9106464242893706,0.45,0.44971100621737603
SR-32,SR-32,"LDS Messenger and Advocate, Vol 2, No 6, Kirtland Ohio, March 1836",BOC,Book of Commandments,3,2.6958584767987244,0.8986194922662414,0.9109251502332747,0.15,0.15049731705985941
SR-32,SR-32,"LDS Messenger and Advocate, Vol 2, No 6, Kirtland Ohio, March 1836",BOM,Alma,3,2.6871188290332397,0.8957062763444132,0.9050573123955761,0.15,0.15000942292443897
SR-32,SR-32,"LDS Messenger and Advocate, Vol 2, No 6, Kirtland Ohio, March 1836",KJV,2 Kings,1,0.9072445570046718,0.9072445570046718,0.9072445570046718,0.05,0.05064726984797053
SR-32,SR-32,"LDS Messenger and Advocate, Vol 2, No 6, Kirtland Ohio, March 1836",KJV,Jeremiah,1,0.8997855756361408,0.8997855756361408,0.8997855756361408,0.05,0.050230869397566914
SR-32,SR-32,"LDS Messenger and Advocate, Vol 2, No 6, Kirtland Ohio, March 1836",BOM,1 Nephi,1,0.8914132534886755,0.8914132534886755,0.8914132534886755,0.05,0.049763481353424996
SR-32,SR-32,"LDS Messenger and Advocate, Vol 2, No 6, Kirtland Ohio, March 1836",KJV,1 Samuel,1,0.8900518392855157,0.8900518392855157,0.8900518392855157,0.05,0.049687479891647214
SR-32,SR-32,"LDS Messenger and Advocate, Vol 2, No 6, Kirtland Ohio, March 1836",BOM,Omni,1,0.8858543471310263,0.8858543471310263,0.8858543471310263,0.05,0.04945315330771592
SR-33,SR-33,"LDS Messenger and Advocate, Vol 2, No 7, Kirtland Ohio, April 1836",BOM,Mosiah,5,4.571558551649286,0.9143117103298571,0.9307944691034646,0.25,0.24957429835049333
SR-33,SR-33,"LDS Messenger and Advocate, Vol 2, No 7, Kirtland Ohio, April 1836",BOM,Alma,5,4.570531794019085,0.914106358803817,0.9298288837997841,0.25,0.24951824475033962
SR-33,SR-33,"LDS Messenger and Advocate, Vol 2, No 7, Kirtland Ohio, April 1836",DC,Doctrine and Covenants,4,3.6858465894997297,0.9214616473749324,0.935149321546086,0.2,0.2012207797426292
SR-33,SR-33,"LDS Messenger and Advocate, Vol 2, No 7, Kirtland Ohio, April 1836",BOC,Book of Commandments,2,1.8464031154893918,0.9232015577446959,0.9292165752445577,0.1,0.1008003631177777
SR-33,SR-33,"LDS Messenger and Advocate, Vol 2, No 7, Kirtland Ohio, April 1836",BOM,2 Nephi,1,0.9195741998488021,0.9195741998488021,0.9195741998488021,0.05,0.050202153842190955
SR-33,SR-33,"LDS Messenger and Advocate, Vol 2, No 7, Kirtland Ohio, April 1836",BOM,Jarom,1,0.9120504129710348,0.9120504129710348,0.9120504129710348,0.05,0.04979140905794664
SR-33,SR-33,"LDS Messenger and Advocate, Vol 2, No 7, Kirtland Ohio, April 1836",KJV,2 Kings,1,0.9090304917279213,0.9090304917279213,0.9090304917279213,0.05,0.04962654302444656
SR-33,SR-33,"LDS Messenger and Advocate, Vol 2, No 7, Kirtland Ohio, April 1836",KJV,1 Samuel,1,0.902430083947983,0.902430083947983,0.902430083947983,0.05,0.04926620811417598
SR-34,SR-34,"LDS Messenger and Advocate, Vol 2, No 9, Kirtland Ohio, June 1836",DC,Doctrine and Covenants,10,9.12034967339484,0.912034967339484,0.9408294007831479,0.5,0.49987749176881546
SR-34,SR-34,"LDS Messenger and Advocate, Vol 2, No 9, Kirtland Ohio, June 1836",BOM,Alma,5,4.583964308628655,0.9167928617257309,0.9273890804244433,0.25,0.25124262369450756
SR-34,SR-34,"LDS Messenger and Advocate, Vol 2, No 9, Kirtland Ohio, June 1836",BOC,Book of Commandments,2,1.8208514316009958,0.9104257158004979,0.9118323762443461,0.1,0.09979909533156757
SR-34,SR-34,"LDS Messenger and Advocate, Vol 2, No 9, Kirtland Ohio, June 1836",BOM,2 Nephi,1,0.9101206813562357,0.9101206813562357,0.9101206813562357,0.05,0.049882829024683245
SR-34,SR-34,"LDS Messenger and Advocate, Vol 2, No 9, Kirtland Ohio, June 1836",BOM,Mosiah,1,0.9058027356445907,0.9058027356445907,0.9058027356445907,0.05,0.0496461666214612
SR-34,SR-34,"LDS Messenger and Advocate, Vol 2, No 9, Kirtland Ohio, June 1836",BOM,Moroni,1,0.9040808831029442,0.9040808831029442,0.9040808831029442,0.05,0.04955179355896505
SR-35,SR-35,"Latter-day Glory. LDS Messenger and Advocate, Vol 3, No 2, Kirtland Ohio, November 1836",BOM,Alma,7,6.459233370581581,0.9227476243687973,0.928544559246735,0.35,0.3485049071402469
SR-35,SR-35,"Latter-day Glory. LDS Messenger and Advocate, Vol 3, No 2, Kirtland Ohio, November 1836",DC,Doctrine and Covenants,5,4.661896665941384,0.9323793331882768,0.9505069933090038,0.25,0.25153044818924747
SR-35,SR-35,"Latter-day Glory. LDS Messenger and Advocate, Vol 3, No 2, Kirtland Ohio, November 1836",BOM,Helaman,2,1.844875609507187,0.9224378047535935,0.9231271703296592,0.1,0.09953939826743222
SR-35,SR-35,"Latter-day Glory. LDS Messenger and Advocate, Vol 3, No 2, Kirtland Ohio, November 1836",BOC,Book of Commandments,1,0.9439381623252903,0.9439381623252903,0.9439381623252903,0.05,0.05092974084286582
SR-35,SR-35,"Latter-day Glory. LDS Messenger and Advocate, Vol 3, No 2, Kirtland Ohio, November 1836",BOM,1 Nephi,1,0.9347697013539357,0.9347697013539357,0.9347697013539357,0.05,0.05043506083114901
SR-35,SR-35,"Latter-day Glory. LDS Messenger and Advocate, Vol 3, No 2, Kirtland Ohio, November 1836",BOM,Mormon,1,0.9242703341568433,0.9242703341568433,0.9242703341568433,0.05,0.04986857239821528
SR-35,SR-35,"Latter-day Glory. LDS Messenger and Advocate, Vol 3, No 2, Kirtland Ohio, November 1836",KJV,Jeremiah,1,0.9236171013618658,0.9236171013618658,0.9236171013618658,0.05,0.049833327529127336
SR-35,SR-35,"Latter-day Glory. LDS Messenger and Advocate, Vol 3, No 2, Kirtland Ohio, November 1836",BOM,2 Nephi,1,0.9232616315635518,0.9232616315635518,0.9232616315635518,0.05,0.049814148322874036
SR-35,SR-35,"Latter-day Glory. LDS Messenger and Advocate, Vol 3, No 2, Kirtland Ohio, November 1836",KJV,Isaiah,1,0.9182620172767806,0.9182620172767806,0.9182620172767806,0.05,0.04954439647884191
SR-36,SR-36,"Saints and the World. LDS Messenger and Advocate, Vol 3, No 3, Kirtland Ohio, December 1836",DC,Doctrine and Covenants,9,8.381871017362617,0.9313190019291795,0.9564061138091191,0.45,0.45173374355146584
SR-36,SR-36,"Saints and the World. LDS Messenger and Advocate, Vol 3, No 3, Kirtland Ohio, December 1836",BOM,1 Nephi,2,1.861673332209532,0.930836666104766,0.9357931446200124,0.1,0.10033328619432287
SR-36,SR-36,"Saints and the World. LDS Messenger and Advocate, Vol 3, No 3, Kirtland Ohio, December 1836",BOC,Book of Commandments,2,1.861080460799629,0.9305402303998145,0.9339876195600895,0.1,0.10030133389860209
SR-36,SR-36,"Saints and the World. LDS Messenger and Advocate, Vol 3, No 3, Kirtland Ohio, December 1836",BOM,2 Nephi,2,1.8505754436414594,0.9252877218207297,0.9344190114659539,0.1,0.09973517501628307
SR-36,SR-36,"Saints and the World. LDS Messenger and Advocate, Vol 3, No 3, Kirtland Ohio, December 1836",KJV,Jeremiah,2,1.8343743392791754,0.9171871696395877,0.9179459335342204,0.1,0.09886203040357279
SR-36,SR-36,"Saints and the World. LDS Messenger and Advocate, Vol 3, No 3, Kirtland Ohio, December 1836",BOM,Alma,1,0.9261749967242731,0.9261749967242731,0.9261749967242731,0.05,0.049915406427438504
SR-36,SR-36,"Saints and the World. LDS Messenger and Advocate, Vol 3, No 3, Kirtland Ohio, December 1836",BOM,Mosiah,1,0.9215255006129103,0.9215255006129103,0.9215255006129103,0.05,0.04966482582560591
SR-36,SR-36,"Saints and the World. LDS Messenger and Advocate, Vol 3, No 3, Kirtland Ohio, December 1836",KJV,Ezekiel,1,0.9176173366341961,0.9176173366341961,0.9176173366341961,0.05,0.049454198682709
SR-37,SR-37,"Persecution. LDS Messenger and Advocate, Vol 3, No 4, Kirtland Ohio, January 1837",BOM,Alma,11,10.149345670774645,0.9226677882522405,0.9372891022596873,0.55,0.5489880535242622
SR-37,SR-37,"Persecution. LDS Messenger and Advocate, Vol 3, No 4, Kirtland Ohio, January 1837",DC,Doctrine and Covenants,4,3.71485271743661,0.9287131793591525,0.9451790081863922,0.2,0.20094002398079552
SR-37,SR-37,"Persecution. LDS Messenger and Advocate, Vol 3, No 4, Kirtland Ohio, January 1837",BOM,Mosiah,3,2.773716475960151,0.9245721586533837,0.9311650593322974,0.15,0.15003304238127468
SR-37,SR-37,"Persecution. LDS Messenger and Advocate, Vol 3, No 4, Kirtland Ohio, January 1837",BOC,Book of Commandments,1,0.9328240294669182,0.9328240294669182,0.9328240294669182,0.05,0.05045736590609352
SR-37,SR-37,"Persecution. LDS Messenger and Advocate, Vol 3, No 4, Kirtland Ohio, January 1837",BOM,3 Nephi,1,0.9166318344135954,0.9166318344135954,0.9166318344135954,0.05,0.049581514207574076
SR-38,SR-38,"Persecution. LDS Messenger and Advocate, Vol 3, No 6, Kirtland Ohio, March 1837",BOM,Alma,12,11.176958257814992,0.9314131881512492,0.943827802050008,0.6,0.6006957853047435
SR-38,SR-38,"Persecution. LDS Messenger and Advocate, Vol 3, No 6, Kirtland Ohio, March 1837",BOM,Mosiah,3,2.7905673971667158,0.9301891323889053,0.9369922336723541,0.15,0.1499765889270284
SR-38,SR-38,"Persecution. LDS Messenger and Advocate, Vol 3, No 6, Kirtland Ohio, March 1837",BOM,3 Nephi,1,0.9334365933189644,0.9334365933189644,0.9334365933189644,0.05,0.05016672823877349
SR-38,SR-38,"Persecution. LDS Messenger and Advocate, Vol 3, No 6, Kirtland Ohio, March 1837",DC,Doctrine and Covenants,1,0.9317757689145334,0.9317757689145334,0.9317757689145334,0.05,0.0500774686927628
SR-38,SR-38,"Persecution. LDS Messenger and Advocate, Vol 3, No 6, Kirtland Ohio, March 1837",BOC,Book of Commandments,1,0.9265055518413238,0.9265055518413238,0.9265055518413238,0.05,0.04979422551420797
SR-38,SR-38,"Persecution. LDS Messenger and Advocate, Vol 3, No 6, Kirtland Ohio, March 1837",BOM,Mormon,1,0.9242256257413165,0.9242256257413165,0.9242256257413165,0.05,0.049671692892407845
SR-38,SR-38,"Persecution. LDS Messenger and Advocate, Vol 3, No 6, Kirtland Ohio, March 1837",BOM,Helaman,1,0.9232174696420011,0.9232174696420011,0.9232174696420011,0.05,0.04961751043007606
SR-39,SR-39,"PROSPECTUS. LDS Messenger and Advocate, Vol 3, No 11, Kirtland Ohio, August 1837",BOM,Alma,6,5.477630908408933,0.9129384847348222,0.9227846035857911,0.3,0.2996163620849576
SR-39,SR-39,"PROSPECTUS. LDS Messenger and Advocate, Vol 3, No 11, Kirtland Ohio, August 1837",DC,Doctrine and Covenants,5,4.601126639233139,0.9202253278466278,0.9380940341985463,0.25,0.2516731864906993
SR-39,SR-39,"PROSPECTUS. LDS Messenger and Advocate, Vol 3, No 11, Kirtland Ohio, August 1837",BOM,Mosiah,4,3.6375859739172007,0.9093964934793002,0.9166822056986462,0.2,0.19896927969411368
SR-39,SR-39,"PROSPECTUS. LDS Messenger and Advocate, Vol 3, No 11, Kirtland Ohio, August 1837",BOM,Helaman,2,1.8150494492178377,0.9075247246089189,0.9118515654585281,0.1,0.0992798752000827
SR-39,SR-39,"PROSPECTUS. LDS Messenger and Advocate, Vol 3, No 11, Kirtland Ohio, August 1837",BOC,Book of Commandments,1,0.9302007873861294,0.9302007873861294,0.9302007873861294,0.05,0.050880276635168385
SR-39,SR-39,"PROSPECTUS. LDS Messenger and Advocate, Vol 3, No 11, Kirtland Ohio, August 1837",BOM,1 Nephi,1,0.913025349251808,0.913025349251808,0.913025349251808,0.05,0.04994081167722082
SR-39,SR-39,"PROSPECTUS. LDS Messenger and Advocate, Vol 3, No 11, Kirtland Ohio, August 1837",BOM,3 Nephi,1,0.9075296720822672,0.9075296720822672,0.9075296720822672,0.05,0.04964020821775746
SR-4,SR-4,"Series of 14 articles from Evening and Morning Star (Vol II, 16: Kirtland, OH January 1834) titled Millenium",BOM,Alma,6,5.50212180495822,0.91702030082637,0.9226549459835267,0.3,0.29807157382810434
SR-4,SR-4,"Series of 14 articles from Evening and Morning Star (Vol II, 16: Kirtland, OH January 1834) titled Millenium",DC,Doctrine and Covenants,5,4.650806397921965,0.9301612795843931,0.9396780762497935,0.25,0.25195247065399046
SR-4,SR-4,"Series of 14 articles from Evening and Morning Star (Vol II, 16: Kirtland, OH January 1834) titled Millenium",BOM,Mosiah,4,3.7134426199636223,0.9283606549909056,0.933889121642733,0.2,0.20117178886433632
SR-4,SR-4,"Series of 14 articles from Evening and Morning Star (Vol II, 16: Kirtland, OH January 1834) titled Millenium",BOC,Book of Commandments,2,1.8376767896156532,0.9188383948078266,0.9246240045819933,0.1,0.09955417787634298
