corpus_family,source_family,author,author_code,work,short_work,source_file,local_file,doc_id,doc_id_original,macro_genre,doc_unit,chapter,chapter_original,chapter_title,chapter_heading_raw,chapter_digest,n_words,text
JSO,JSO,Joseph Smith,JS,Joseph Smith Manual Writings,JS_Manual,Joseph_Smith__manual.txt,C:\-git-\MonteShaffer\rml-bomo\nlp\R-package\stylometryEnsemble_with_notebooks\stylometryEnsemble/data/raw/JSO/manual/Joseph_Smith__manual.txt,JSO__JS__001,JSO__JS__001,Early_LDS_Writing,chapter,1,1-1,Liberty Jail Letter (March 1839) as D&C 121,### CHAPTER 1-1: Liberty Jail Letter (March 1839) as D&C 121,e9af73b5f1076be2,1342,"O God, where art thou? And where is the pavilion that covereth thy hiding place? How long shall thy hand be stayed, and thine eye, yea thy pure eye, behold from the eternal heavens the wrongs of thy people and of thy servants, and thine ear be penetrated with their cries? Yea, O Lord, how long shall they suffer these wrongs and unlawful oppressions, before thine heart shall be softened toward them, and thy bowels be moved with compassion toward them? O Lord God Almighty, maker of heaven, earth, and seas, and of all things that in them are, and who controllest and subjectest the devil, and the dark and benighted dominion of Sheol--stretch forth thy hand; let thine eye pierce; let thy pavilion be taken up; let thy hiding place no longer be covered; let thine ear be inclined; let thine heart be softened, and thy bowels moved with compassion toward us. Let thine anger be kindled against our enemies; and, in the fury of thine heart, with thy sword avenge us of our wrongs. Remember thy suffering saints, O our God; and thy servants will rejoice in thy name forever. My son, peace be unto thy soul; thine adversity and thine afflictions shall be but a small moment; And then, if thou endure it well, God shall exalt thee on high; thou shalt triumph over all thy foes. Thy friends do stand by thee, and they shall hail thee again with warm hearts and friendly hands. Thou art not yet as Job; thy friends do not contend against thee, neither charge thee with transgression, as they did Job. And they who do charge thee with transgression, their hope shall be blasted, and their prospects shall melt away as the hoar frost melteth before the burning rays of the rising sun; And also that God hath set his hand and seal to change the times and seasons, and to blind their minds, that they may not understand his marvelous workings; that he may prove them also and take them in their own craftiness; Also because their hearts are corrupted, and the things which they are willing to bring upon others, and love to have others suffer, may come upon themselves to the very uttermost; That they may be disappointed also, and their hopes may be cut off; And not many years hence, that they and their posterity shall be swept from under heaven, saith God, that not one of them is left to stand by the wall. Cursed are all those that shall lift up the heel against mine anointed, saith the Lord, and cry they have sinned when they have not sinned before me, saith the Lord, but have done that which was meet in mine eyes, and which I commanded them. But those who cry transgression do it because they are the servants of sin, and are the children of disobedience themselves. And those who swear falsely against my servants, that they might bring them into bondage and death-- Wo unto them; because they have offended my little ones they shall be severed from the ordinances of mine house. Their basket shall not be full, their houses and their barns shall perish, and they themselves shall be despised by those that flattered them. They shall not have right to the priesthood, nor their posterity after them from generation to generation. It had been better for them that a millstone had been hanged about their necks, and they drowned in the depth of the sea. Wo unto all those that discomfort my people, and drive, and murder, and testify against them, saith the Lord of Hosts; a generation of vipers shall not escape the damnation of hell. Behold, mine eyes see and know all their works, and I have in reserve a swift judgment in the season thereof, for them all; For there is a time appointed for every man, according as his works shall be. God shall give unto you knowledge by his Holy Spirit, yea, by the unspeakable gift of the Holy Ghost, that has not been revealed since the world was until now; Which our forefathers have awaited with anxious expectation to be revealed in the last times, which their minds were pointed to by the angels, as held in reserve for the fulness of their glory; A time to come in the which nothing shall be withheld, whether there be one God or many gods, they shall be manifest. All thrones and dominions, principalities and powers, shall be revealed and set forth upon all who have endured valiantly for the gospel of Jesus Christ. And also, if there be bounds set to the heavens or to the seas, or to the dry land, or to the sun, moon, or stars-- All the times of their revolutions, all the appointed days, months, and years, and all the days of their days, months, and years, and all their glories, laws, and set times, shall be revealed in the days of the dispensation of the fulness of times-- According to that which was ordained in the midst of the Council of the Eternal God of all other gods before this world was, that should be reserved unto the finishing and the end thereof, when every man shall enter into his eternal presence and into his immortal rest. How long can rolling waters remain impure? What power shall stay the heavens? As well might man stretch forth his puny arm to stop the Missouri river in its decreed course, or to turn it up stream, as to hinder the Almighty from pouring down knowledge from heaven upon the heads of the Latter-day Saints. Behold, there are many called, but few are chosen. And why are they not chosen? Because their hearts are set so much upon the things of this world, and aspire to the honors of men, that they do not learn this one lesson-- That the rights of the priesthood are inseparably connected with the powers of heaven, and that the powers of heaven cannot be controlled nor handled only upon the principles of righteousness. That they may be conferred upon us, it is true; but when we undertake to cover our sins, or to gratify our pride, our vain ambition, or to exercise control or dominion or compulsion upon the souls of the children of men, in any degree of unrighteousness, behold, the heavens withdraw themselves; the Spirit of the Lord is grieved; and when it is withdrawn, Amen to the priesthood or the authority of that man. Behold, ere he is aware, he is left unto himself, to kick against the pricks, to persecute the saints, and to fight against God. We have learned by sad experience that it is the nature and disposition of almost all men, as soon as they get a little authority, as they suppose, they will immediately begin to exercise unrighteous dominion. Hence many are called, but few are chosen. No power or influence can or ought to be maintained by virtue of the priesthood, only by persuasion, by long-suffering, by gentleness and meekness, and by love unfeigned; By kindness, and pure knowledge, which shall greatly enlarge the soul without hypocrisy, and without guile-- Reproving betimes with sharpness, when moved upon by the Holy Ghost; and then showing forth afterwards an increase of love toward him whom thou hast reproved, lest he esteem thee to be his enemy; That he may know that thy faithfulness is stronger than the cords of death. Let thy bowels also be full of charity towards all men, and to the household of faith, and let virtue garnish thy thoughts unceasingly; then shall thy confidence wax strong in the presence of God; and the doctrine of the priesthood shall distil upon thy soul as the dews from heaven. The Holy Ghost shall be thy constant companion, and thy scepter an unchanging scepter of righteousness and truth; and thy dominion shall be an everlasting dominion, and without compulsory means it shall flow unto thee forever and ever."
JSO,JSO,Joseph Smith,JS,Joseph Smith Manual Writings,JS_Manual,Joseph_Smith__manual.txt,C:\-git-\MonteShaffer\rml-bomo\nlp\R-package\stylometryEnsemble_with_notebooks\stylometryEnsemble/data/raw/JSO/manual/Joseph_Smith__manual.txt,JSO__JS__002,JSO__JS__002,Early_LDS_Writing,chapter,2,1-2,Liberty Jail Letter (March 1839) as D&C 122,### CHAPTER 1-2: Liberty Jail Letter (March 1839) as D&C 122,5e688c2fc96c6cae,432,"The ends of the earth shall inquire after thy name, and fools shall have thee in derision, and hell shall rage against thee; While the pure in heart, and the wise, and the noble, and the virtuous, shall seek counsel, and authority, and blessings constantly from under thy hand. And thy people shall never be turned against thee by the testimony of traitors. And although their influence shall cast thee into trouble, and into bars and walls, thou shalt be had in honor; and but for a small moment and thy voice shall be more terrible in the midst of thine enemies than the fierce lion, because of thy righteousness; and thy God shall stand by thee forever and ever. If thou art called to pass through tribulation; if thou art in perils among false brethren; if thou art in perils among robbers; if thou art in perils by land or by sea; If thou art accused with all manner of false accusations; if thine enemies fall upon thee; if they tear thee from the society of thy father and mother and brethren and sisters; and if with a drawn sword thine enemies tear thee from the bosom of thy wife, and of thine offspring, and thine elder son, although but six years of age, shall cling to thy garments, and shall say, My father, my father, why can't you stay with us? O, my father, what are the men going to do with you? and if then he shall be thrust from thee by the sword, and thou be dragged to prison, and thine enemies prowl around thee like wolves for the blood of the lamb; And if thou shouldst be cast into the pit, or into the hands of murderers, and the sentence of death passed upon thee; if thou be cast into the deep; if the billowing surge conspire against thee; if fierce winds become thine enemy; if the heavens gather blackness, and all the elements combine to hedge up the way; and above all, if the very jaws of hell shall gape open the mouth wide after thee, know thou, my son, that all these things shall give thee experience, and shall be for thy good. The Son of Man hath descended below them all. Art thou greater than he? Therefore, hold on thy way, and the priesthood shall remain with thee; for their bounds are set, they cannot pass. Thy days are known, and thy years shall not be numbered less; therefore, fear not what man can do, for God shall be with you forever and ever."
JSO,JSO,Joseph Smith,JS,Joseph Smith Manual Writings,JS_Manual,Joseph_Smith__manual.txt,C:\-git-\MonteShaffer\rml-bomo\nlp\R-package\stylometryEnsemble_with_notebooks\stylometryEnsemble/data/raw/JSO/manual/Joseph_Smith__manual.txt,JSO__JS__003,JSO__JS__003,Early_LDS_Writing,chapter,3,1-3,Liberty Jail Letter (March 1839) as D&C 123,### CHAPTER 1-3: Liberty Jail Letter (March 1839) as D&C 123,ef7f8ced427411ec,646,"And again, we would suggest for your consideration the propriety of all the saints gathering up a knowledge of all the facts, and sufferings and abuses put upon them by the people of this State; And also of all the property and amount of damages which they have sustained, both of character and personal injuries, as well as real property; And also the names of all persons that have had a hand in their oppressions, as far as they can get hold of them and find them out. And perhaps a committee can be appointed to find out these things, and to take statements and affidavits; and also to gather up the libelous publications that are afloat; And all that are in the magazines, and in the encyclopedias, and all the libelous histories that are published, and are writing, and by whom, and present the whole concatenation of diabolical rascality and nefarious and murderous impositions that have been practiced upon this people-- That we may not only publish to all the world, but present them to the heads of government in all their dark and hellish hue, as the last effort which is enjoined on us by our Heavenly Father, before we can fully and completely claim that promise which shall call him forth from his hiding place; and also that the whole nation may be left without excuse before he can send forth the power of his mighty arm. It is an imperative duty that we owe to God, to angels, with whom we shall be brought to stand, and also to ourselves, to our wives and children, who have been made to bow down with grief, sorrow, and care, under the most damning hand of murder, tyranny, and oppression, supported and urged on and upheld by the influence of that spirit which hath so strongly riveted the creeds of the fathers, who have inherited lies, upon the hearts of the children, and filled the world with confusion, and has been growing stronger and stronger, and is now the very mainspring of all corruption, and the whole earth groans under the weight of its iniquity. It is an iron yoke, it is a strong band; they are the very handcuffs, and chains, and shackles, and fetters of hell. Therefore it is an imperative duty that we owe, not only to our own wives and children, but to the widows and fatherless, whose husbands and fathers have been murdered under its iron hand; Which dark and blackening deeds are enough to make hell itself shudder, and to stand aghast and pale, and the hands of the very devil to tremble and palsy. And also it is an imperative duty that we owe to all the rising generation, and to all the pure in heart-- For there are many yet on the earth among all sects, parties, and denominations, who are blinded by the subtle craftiness of men, whereby they lie in wait to deceive, and who are only kept from the truth because they know not where to find it-- Therefore, that we should waste and wear out our lives in bringing to light all the hidden things of darkness, wherein we know them; and they are truly manifest from heaven-- These should then be attended to with great earnestness. Let no man count them as small things; for there is much which lieth in futurity, pertaining to the saints, which depends upon these things. You know, brethren, that a very large ship is benefited very much by a very small helm in the time of a storm, by being kept workways with the wind and the waves. Therefore, dearly beloved brethren, let us cheerfully do all things that lie in our power; and then may we stand still, with the utmost assurance, to see the salvation of God, and for his arm to be revealed."
JSO,JSO,Joseph Smith,JS,Joseph Smith Manual Writings,JS_Manual,Joseph_Smith__manual.txt,C:\-git-\MonteShaffer\rml-bomo\nlp\R-package\stylometryEnsemble_with_notebooks\stylometryEnsemble/data/raw/JSO/manual/Joseph_Smith__manual.txt,JSO__JS__004,JSO__JS__004,Early_LDS_Writing,chapter,4,2-1,"History, 1838–1856, volume A-1 [23 December 1805–30 August 1834]: 9-10, The Joseph Smith Papers website, accessed December 5, 2023","### CHAPTER 2-1: History, 1838–1856, volume A-1 [23 December 1805–30 August 1834]: 9-10, The Joseph Smith Papers website, accessed December 5, 2023",d4643172a3b22346,336,"April–June 1828 Mr Harris having returned from this tour he left me and went home to Palmyra, arranged his affairs, and returned again to my house about the twelfth of April, Eighteen hundred and twentyeight, and commenced writing for me while I translated from the plates, which we continued untill the fourteenth of June following, [HC 1:20] by which time he had written one hundred and sixteen <​pages​> of manuscript on foolscap paper. Some time after Mr Harris had began to write for me, he began to tease me to give him liberty to carry the writings home and shew them, and desired of me that I would enquire of the Lord through the Urim and Thummin if he might not do so. I did enquire, and the answer was that he must not. However he was not satisfied with this answer, and desired that I should enquire again. I did so, and the answer was as before. Still he could not be contented but insisted that I should enquire once more. after After much solicitation I again enquired of the Lord, and permission was granted him to have the writings on certain conditions, which were, that he shew them only to his brother. Preserved Harris, his own wife [Lucy Harris Harris], his father [Nathan], and his mother [Rhoda Lapham Harris], and a Mrs [Polly Harris] Cobb a sister to his wife. In accordance with this last answer I required of him that he should bind himself in a covenant to me in the most solemn manner that he would not do otherwise than had been directed. He did so. He bound himself as I required of him, took the writings and went his way. Notwithstanding however the great restrictions which he had been laid under, and the solemnity of the covenant which he had made with me, he did shew them to others and by stratagem they got them away from him, and they never have been recovered nor obtained back again untill this day."
JSO,JSO,Joseph Smith,JS,Joseph Smith Manual Writings,JS_Manual,Joseph_Smith__manual.txt,C:\-git-\MonteShaffer\rml-bomo\nlp\R-package\stylometryEnsemble_with_notebooks\stylometryEnsemble/data/raw/JSO/manual/Joseph_Smith__manual.txt,JSO__JS__005,JSO__JS__005,Early_LDS_Writing,chapter,5,2-2,"Joseph Smith, Jr., Letter to Oliver Cowdery, Messenger and Advocate vol. 2, no. 7 (April 1836):2-3","### CHAPTER 2-2: Joseph Smith, Jr., Letter to Oliver Cowdery, Messenger and Advocate vol. 2, no. 7 (April 1836):2-3",a92d6ff5d9eb313f,818,"I must not pass over a notice of the history of Abraham, of whom so much is spoken in the scriptures. If we can credit the account, God conversed with him from time to time, and directed him in the way he should walk, saying, “I am the Almighty God: walk before me and be thou perfect.” Paul says that the gospel was preached to this man. And it is further said, that he had sheep and oxen, men-servants and maid-servants, &c. From this I conclude, that if the principle had been an evil one, in the midst of the communications made to this holy man, he would have been instructed differently. And if he was instructed against holding men-servants and maid-servants, he never ceased to do it; consequently must have incurred the displeasure of the Lord and thereby lost his blessings—which was not the fact. Some may urge, that the names, man-servant and maid-servant, only mean hired persons who were at liberty to leave their masters or employers at any time. But we can easily settle this point by turning to the history of Abraham’s descendants, when governed by a law given from the mouth of the Lord himself. I know that when an Israelite had been brought into servitude in consequence of debt, or otherwise, at the seventh year he went from the task of his former master or employer; but to no other people or nation was this granted in the law to Israel. And if, after a man had served six years, he did not wish to be free, then the master was to bring him unto the judges, boar his ear with an awl, and that man was “to serve him forever.” The conclusion I draw from this, is that this people were led and governed by revelation and if such a law was wrong God only is to be blamed, and abolitionists are not responsible. Now, before proceeding any farther, I wish to ask one or two questions:—Were the apostles men of God, and did they preach the gospel? I have no doubt but those who believe the bible will admit these facts, and that they also knew the mind and will of God concerning what they wrote to the churches which they were instrumental in building up. This being admitted, the matter can be put to rest without much argument, if we look at a few items in the New Testament. Paul says: “Servants, be obedient to them that are your masters according to the flesh, with fear and trembling, in singleness of your heart, as unto Christ: Not with eye service, as men-pleasers: but as the servants of Christ, doing the will of God from the heart: With good will doing service, as to the Lord, and not to men. Knowing that whatsoever good thing any man doeth, the same shall he receive of the Lord, whether he be bond or free. And, ye masters, do the same things unto them, forbearing threatening: knowing that your Master also is in heaven; neither is there respect of persons with him.” Eph. 6:5, 6, 7, 8, 9. Here is a lesson which might be profitable for all to learn, and the principle upon which the church was anciently governed, is so plainly set forth, that an eye of truth might see and understand. Here, certainly are represented the master and servant; and so far from instructions to the servant to leave his master, he is commanded to be in obedience, as unto the Lord: the master in turn is required to treat them with kindness before God, understanding at the same time that he is to give an account.— The hand of fellowship is not withdrawn from him in consequence of having servants. The same wri[t]er, in his first epistle to Timothy, the sixth chapter, and the five first verses, says: “Let as many servants as are under the yoke count their own masters worthy of all honor, that the name of God and his doctrine be not blasphemed. And they that have believing masters, let them not despise them, because they are brethren: but rather do them service, because they are faithful and beloved, partakers of the benefit These things teach and exhort. If any man teach otherwise, and consent not to wholesome words, even the words of our Lord Jesus Christ, and to the doctrine which is according to godliness: he is proud, knowing nothing but doting about questions and strifes of words, whereof cometh envy, strife, railings, evil surmisings, Perverse disputings of men of corrupt minds, and destitute of the truth, supposing that gain is godliness: from such withdraw thyself.” This is so perfectly plain, that I see no need of comment. The scripture stands for itself, and I believe that these men were better qualified to teach the will of God, than all the abolitionists in the world."
JSO,JSO,Joseph Smith,JS,Joseph Smith Manual Writings,JS_Manual,Joseph_Smith__manual.txt,C:\-git-\MonteShaffer\rml-bomo\nlp\R-package\stylometryEnsemble_with_notebooks\stylometryEnsemble/data/raw/JSO/manual/Joseph_Smith__manual.txt,JSO__JS__006,JSO__JS__006,Early_LDS_Writing,chapter,6,2-3,"Joseph Smith, Letter to Edward Partridge and the Church, ca. March 22, 1839, 8, The Joseph Smith Papers website, accessed August 11, 2021","### CHAPTER 2-3: Joseph Smith, Letter to Edward Partridge and the Church, ca. March 22, 1839, 8, The Joseph Smith Papers website, accessed August 11, 2021",157e6340d56c737e,58,[W]e say that the constitution of the Unitid States is a glorious standard it is founded in the wisdom of God. it is a heavenly banner it is to all those who are privilaged with the sweats of its liberty like the cooling shades and refreshing watters of a greate rock in a thirsty and a weary land.
JSO,JSO,Joseph Smith,JS,Joseph Smith Manual Writings,JS_Manual,Joseph_Smith__manual.txt,C:\-git-\MonteShaffer\rml-bomo\nlp\R-package\stylometryEnsemble_with_notebooks\stylometryEnsemble/data/raw/JSO/manual/Joseph_Smith__manual.txt,JSO__JS__007,JSO__JS__007,Early_LDS_Writing,chapter,7,2-4,"General Joseph Smith’s Appeal to the Green Mountain Boys (Nauvoo, Illinois: Taylor and Woodruff, 1843), 1, 3-7, The Joseph Smith Papers website, accessed August 11, 2021","### CHAPTER 2-4: General Joseph Smith’s Appeal to the Green Mountain Boys (Nauvoo, Illinois: Taylor and Woodruff, 1843), 1, 3-7, The Joseph Smith Papers website, accessed August 11, 2021",88ce6350e27c9bd8,2661,"GENERAL JOSEPH SMITH’S APPEAL TO THE GREEN MOUNTAIN BOYS, DECEMBER, 1843. NAUVOO, ILL. TAYLOR AND WOODRUFF, PRINTERS. 1843. AN APPEAL, To the Freemen of the State of Vermont, “the brave Green Mountain Boys,” and honest men. I was born in Sharon, Vermont, in 1805,— where the first quarter of my life, grew with the growth, and strengthened with the strength of that “first born” State of the “United Thirteen.” From the old “French War” to the final consummation of American Independence, my fathers, heart to heart, and shoulder to shoulder, with the noble fathers of our liberty, fought and bled; and, with the most of that venerable band of patriots, they have gone to rest,— bequeathing a glorious country with all her inherent rights to millions of posterity. Like other honest citizens, I not only, (when manhood came,) sought my own peace, prosperity, and happiness, but also the peace, prosperity, and happiness of my friends; and, with all the rights and realm before me, and the revelations of Jesus Christ, to guide me into all truth, I had good reason to enter into the blessings and privileges of an American citizen;— the rights of a Green Mountain Boy, unmolested, and enjoy life and religion according to the most virtuous and enlightened, customs, rules, and etiquet of the nineteenth century. But to the disgrace of the United States, it is not so. These rights and privileges, together with a large amount of property, have been wrested from me and thousands of my friends, by lawless mobs in Missouri, supported by executive authority; and the crime of plundering our property; and the unconstitutional and barbarous act of our expulsion; and even the inhumanity of murdering men, women, and children, have received the pass-word of “justifiable” by legislative enactments, and the horrid deeds, doleful and disgraceful as they are, have been paid for by government. In vain have we sought for redress of grievances and a restoration to our rights in the Courts and Legislature of Missouri. In vain have we sought for our rights and the remuneration for our property in the halls of Congress, and at the hands of the President. The only consolation yet experienced from these highest tribunals, and mercy seats of our bleeding country, is, that “our cause is just, but the government has no power to redress us.” Our arms were forcibly taken from us by those Missouri marauders;— and in spite of every effort to have them returned, the State of Missouri still retains them; and the United States’ militia law, with this fact before the government, still compells us to do military duty, and for a lack of said arms the law forces us to pay our fines. As Shakspeare would say; “thereby hangs a tale.” Several hundred thousand dollars worth of land in Missouri, was purchased at the United States’ Land Offices in that district of country; and the money without doubt, has been appropriated to strengthen the army and navy, or increase the power and glory of the nation in some other way: and notwithstanding Missouri has robbed and mob[b]ed me and twelve or fifteen thousand innocent inhabitants, murdered hundreds, and expelled the residue, at the point of the bayonet, without law, contrary to the express language of the Constitution of the United States, and every State in the Union; and contrary to the custom and usage of civilized nations; and especially, one holding up the motto: “The asylum of the oppressed;” yet the comfort we receive, to raise our wounded bodies, and invigorate our troubled spirits, on account of such immense sacrifices of life, property, patience, and right; and as an equivalent for the enormous taxes we are compelled to pay to support these functionaries in a dignified manner, after we have petitioned, and plead with tears, and been showed like a caravan of foreign animals, for the peculiar gratification, of connoisseurs in humanity, that flare along in public life, like lamps upon lamp posts, because they are better calculated for the schemes of the night than for the scenes of the day, is, as President [Martin] Van Buren said, your cause is just, but government has no power to redress you! No wonder, after the Pharisee’s prayer, the Publican smote his breast and said, Lord be merciful to me a sinner! What must the manacled nations think of freemen’s rights in the land of liberty? Were I a Chaldean I would exclaim: Keed’nauh ta-meroon le-hoam elauhayauh dey-shemayauh veh aur’kau lau gnaubadoo yabadoo ma-ar’gnau oomeen tehoat shemayauh alah. (Thus shall ye say unto them: The gods that have not made the heavens and earth, they shall perish from the earth, and from under these heavens.) An Egyptian: Su-e-eh-ni: (What other persons are those?) A Grecian: Diabolos bassileuei: (The Devil reigns.) A Frenchman: Messieurs sans Dieu, (Gentlemen without God:) A Turk. Ain shems: (The fountain of light.) A German: sie sind unferstandig. (What consummat ignorance!) A Syrian: Zaubol. (Sacrifice!) A Spaniard: ll sabio muda conscio, il nescio no. (A wise man reflects, a fool does not.) A Samaritan: Saunau! (O Stranger!) An Italian: Oh tempa! oh diffidanza! (O the times! o the diffidence!) A Hebrew: Ahtauh ail rauey. (Thou God seest me.) A Dane: Hyad tidende! (What tidings!) A Saxon: Hwaet riht! (What right!) A Sweede: Hyad skilia: (What skill!) A Polander: Nav-yen-shoo bah pon na Jesu Christus; (Blessed be the name of Jesus Christ.) A Western Indian: She-mo-kah she-mo-keh teh ough-negah. (The white man, O the white man, he very uncertain.) A Roman: Procul, o procul este profani! (Be off, be off ye profane!) But as I am I will only add: when the wicked rule the people mourn. Now, therefore, having failed in every attempt to obtain satisfaction at the tribunals where all men seek for it, according to the rules of right:—I am compelled to appeal to the honor and patriotism of my native State; to the clemency and valor of “Green Mountain Boys;” for, throughout the various periods of the world, whenever a nation, kingdom, state, family or individual has received an insult, or an injury, from a superior force, (unless satisfaction was made) it has been the custom to call in the aid of friends to assist in obtaining redress. For proof we have only to refer to the recovery of Lot and his effects, by Abraham, in the days of Sodom and Gomorrah; or, to turn to the relief afforded by France and Holland, for the achievement of the Independence of these United States: Without bringing up the great bulk of historical facts, rules, laws, decrees, and treaties, and bible records, by which nations have been governed, to show that mutual alliance, for the general benefit of mankind, to retaliate and repel foreign aggressions; to punish and prevent home wrongs, when the conservitors of justice and the laws have failed to afford a remedy, are not only common and in the highest sense justifiable and wise, but, they are also, proper expedients to promote the enjoyment of equal rights, the pursuit of happiness, the preservation of life, and the benefit of posterity. With all these facts before me, and a pure desire to ameliorate the condition of the poor and unfortunate among men, and if possible to entice all men from evil to good; and with a firm reliance that God will reward the just, I have been stimulated to call upon my native State, for a “union of all honest men;” and to appeal to the valor of the “Green Mountain Boys” by all honorable methods and means to assist me in obtaining justice from Missouri: not only for the property she has stolen and confiscated, the murders she has committed among my friends, and for our expulsion from the State, but also to humble and chastise, or abase her for the disgrace she has brought upon constitutional liberty, until she atones for her sins. I appeal also, to the fraternity of brethren, who are bound by kindred ties. to assist a brother in distress, in all cases where it can de done according to the rules of the order, to extend the boon of benevolence and protection, in avenging the Lord of his enemies, as if a Solomon, a Hiram, a St. John, or a Washington raised his hands before a wondering world, and exclaimed:—“My life for his!’ Light, liberty and virtue forever! I bring this appeal before my native State for the solemn reason that an injury has been done, and crimes have been committed, which a sovereign State, of the Federal compact, one of the great family of “E pluribus unum,” refuses to compensate, by consent of parties, rules of law, customs of nations, or in any other way: I bring it also, because the national Government has fallen short of affording the necessary relief as before stated for want of power, leaving a large body of her own free citizens, whose wealth went freely into her treasury for lands, and whose gold and silver for taxes, still fills the pockets of her dignitaries, “in ermine and lace,” defrauded, robbed, mobed, plundered, ravished, driven, exiled and banished from the “Independent Republic of Missouri!” And in this appeal let me say: raise your towers; pile your monuments to the skies; build your steam frigates; spread yourselves far and wide, and open the iron eyes of your bulwarks by sea and land; and let the towering church steeples, marshal the country like the “dreadful splendor” of an army with bayonets: but remember the flood of Noah; remember the fate of Sodam and Gomorrah; remember the dispersion and confusion at the Tower of Babel; remember the destruction of Pharoah and his hosts; remember the hand writing upon the wall, mene, mene, tekel, upharsin; remember the angels visit to Sennacherib and the 185,000 Assyrians; remember the end of the Jews and Jerusalem; and remember the Lord Almighty will avenge the blood of his Saints that now crimsons the skirts of Missouri! Shall wisdom cry aloud and not her speech be heard? Has the majesty of American liberty sunk into such vile servitude and oppression, that justice has fled? Has the glory and influence of a Washington, an Adams, a Jefferson, a Lafayette, and a host of others forever departed,—and the wrath of a Cain, a Judas, and a Nero whirled forth in the heraldry of hell, to sprinkle our garments with blood; and lighten the darkness of midnight, with the blaze of our dwellings? Where is the patriotism of ’76? Where is the virtue of our forefathers? and where is the sacred honor of freemen? Must we, because we believe in the fulness of the gospel of Jesus Christ; the administration of angels, and the communion of the Holy Ghost, like the prophets and apostles of old,—must we be mobed with impunity—be exiled from our habitations and property without remedy; murdered without mercy,—and government find the weapons, and pay the vagabonds for doing the jobs, and give them the plunder into the bargain? Must we, because we believe in enjoying the constitutional privilege and right of worshipping Almighty God according to the dictates of our own consciences; and because we believe in repentance, and baptism for the remission of sins; the gift of the Holy Ghost by the laying on of the hands; the resurrection of the dead; the millenium; the day of judgment; and the Book of Mormon as the history of the aborigines of this continent,—must we be expelled from the institutions of our country; the rights of citizenship, and the graves of our friends and brethren, and the government lock the gate of humanity, and shut the door of redress against us?— If so, fare well freedom; adieu to personal safety,—and let the red hot wrath of an offended God purify the nation of such sinks of corruption! For that realm is hurrying to ruin where vice has the power to expel virtue. My father, who stood, several times in the battles of the American Revolution, till his companions, in arms, had been shot dead, at his feet, was forced from his home in Far West, Missouri, by those civilized, or satanized savages, in the dreary season of winter, to seek a shelter in another State; and the vicissitudes and sufferings consequent to his flight, brought his honored grey head to the grave, a few months after. And my youngest brother, also, in the vigor and bloom of youth, from his great exposure and fatigue in endeavoring to assist his parents on their journey, (I and my brother Hyrum [Smith] being in chains, in dungeons—where they tried to feed us upon human flesh—in Missouri,) was likewise so debilitated that he found a premature grave shortly after my father. And my mother, too, though she yet lingers among us, from her extreme exposure in that dreadful tragedy, was filled with rheumatic affections and other diseases, which leaves her no enjoyment of health. She is sinking in grief and pain, broken hearted, from Missouri persecution. O death! wilt thou not give to every honest man, a heated dart to sting those wretches while they pollute the land? and O grave! wilt thou not open the trap door to the pit of ungodly men, that they may stumble in? I appeal to the “Green Mountain Boys” of my native State, to rise in the majesty of virtuous freemen, and by all honorable means help bring Missouri to the bar of justice. If there is one whisper from the spirit of an Ethan Allen; or a gleam from the shade of a Gen. Stark, let it mingle with our sense of honor, and fire our bosoms for the cause of suffering innocence,—for the reputation of our disgraced country, and for the glory of God: and may all the earth bear me witness, if Missouri, blood stained Missouri;—escapes the due demerit of her crimes, the vengeance she so justly deserves, that Vermont is a hypocrite—a coward—and this nation the hot bed of political demagogues! I make this appeal to the sons of liberty of my native State for help, to frustrate the wicked designs of sinful men; I make it to hush the violence of mobs; I make it to cope with the unhallowed influence of wicked men in high places; I make it to resent the insult and injury made to an innocent, unoffending people, by a lawless ruffian State; I make it to obtain justice where law is put at defiance; I make it to wipe off the stain of blood from our nation’s escutchion; I make it to show presidents, governors and rulers, prudence; I make it to fill honorable men with discretion; I make it teach senators wisdom; I make it to learn judges justice; I make it to point clergymen to the path of virtue;—and I make it to turn the hearts of this nation to the truth and realities of pure and undefiled religion, that they may escape the perdition of ungodly men; and Jesus Christ, the son of God, is my Great Counsellor. Wherefore let the rich and the learned, the wise and the noble, the poor and the needy, the bond and the free, both black and white, take heed to their ways, and cleave to the knowledge of God; and execute justice and judgment upon the earth in righteousness; and prepare to meet the judge of the quick and the dead, for the hour of his coming is nigh. And I must go on as the herald of grace, Till the wide-spreading conflict is over, And burst through the curtains of tyrannic night. Yea, I must go on to gather our race, Till the high blazing flame of Jehovah, Illumines the globe as a triumph of right. As a friend of equal rights to all men, and a messenger of the everlasting gospel of Jesus Christ, I have the honor to be, Your devoted servant, JOSEPH SMITH. Nauvoo, Ill.) December, 1843.)"
