corpus_id,translation,corpus_family,source_family,doc_id,doc_id_original,book,chapter,section,macro_genre,chapter_date,header,n_verses,text,text_raw
BOC,1833,BOC,BOC_1833,BOC_1833__Book_of_Commandments_1,BOC_1833__Book_of_Commandments_1,Book of Commandments,1,BOC_1,Modern_Revelation,6 April 1830,"[edit] A Preface or instruction unto the Book of Commandments, which were given of the Lord unto his church, through him whom he appointed to this work, by the voice of his saints through the prayer of faith: This church being organized according to the will of him, who rules all things, on the sixth day of April, in the year of our Lord, one thousand eight hundred and thirty:",7,"Harken, O ye people of my church, saith the voice of him who dwells on high, and whose eyes are upon all men; yea, verily I say, hearken ye people from afar, and ye that are upon the islands of the sea, listen together; for verily the voice of the Lord is unto all men, and there is none to escape, and there is no eye that shall not see, neither ear that shall not hear, neither heart that shall not be penetrated; and the rebellious shall be pierced with much sorrow, for their iniquities shall be spoken upon the house- tops, and their secret acts shall be revealed; and the voice of warning shall be unto all people, by the mouths of my disciples, whom I have chosen in these last days, and they shall go forth and none shall stay them, for I the Lord have commanded them. Behold, this is mine authority, and the authority of my servants, and my Preface unto the Book of my Commandments, which I have given them to publish unto you, O inhabitants of the earth:-- Wherefore fear and tremble, O ye people for what I the Lord have decreed, in them, shall be fulfilled. And verily, I say unto you, that they who go forth, bearing these things unto the inhabitants of the earth, to them is power given, to seal both on earth and in heaven, the unbelieving and rebellious; yea, verily, to seal them up unto the day when the wrath of God shall be poured out upon the wicked, without measure, unto the day when the Lord shall come to recompence unto every man according to his work, and measure to every man according to the measure which he has measured to his fellow man. Wherefore the voice of the Lord is unto the ends of the earth, that all that will hear may hear: Prepare ye, prepare ye for that which is to come, for the Lord is nigh; and the anger of the Lord is kindled, and his sword is bathed in heaven, and it shall fall upon the inhabitants of the earth; and the arm of the Lord shall be revealed; and the day cometh, that they who will not hear the voice of the Lord, neither the voice of his servants, neither give heed to the words of the prophet[s], and apostles, shall be cut off from among the people: For they have strayed from mine ordinances, and have broken mine everlasting covenant, they seek not the Lord to establish his righteousness, but every man walketh in his own way, and after the image of his own god, whose image is in the likeness of the world, and whose substance i[s] that of an idol, which waxeth old and shall perish in Babylon, even Babylon the great, which shall fall: Wherefore I the Lord, knowing the calamity which should come upon the inhabitants of the earth, called upon my servant Joseph, and spake unto him from heaven, and gave him commandments; and also gave commandments to others, that they should proclaim these things unto the world, and all this that it might be fulfilled, which was written by the prophets: The weak things of the world should come forth and break down the mighty and strong ones; that man should not counsel his fellow man, neither trust in the arm of flesh, but that every man might speak in name of God, the Lord, even the Savior of the world; the faith also might increase in the earth; that mine everlasting covenant might be established; that the fulness of my gospel might be proclaimed by the weak and the simple, unto the ends of the world; and before kings and rulers. Behold I am God and have spoken it: these commandments are of me, and were given unto my servants in their weakness, after the manner of their language, that they might come to understanding; and inasmuch as they erred, it might be made known: and inasmuch as they sought wisdom, they might be instructed; and inasmuch as they sinned, they might be chastened, that they might repent; and inasmuch as they were humble, they might be made strong, and blessed from on high, and receive knowledge from time to time: after they, having received the record of the Nephites; yea, even my servant Joseph might have power to translate through the mercy of God, by the power of [G]od, the book of Mormon: And also, those to whom these commandments were given, might have power to lay the foundation of this church, and to bring it forth out of obscurity, and out of darkness, the only true and living church upon the face of the whole earth, with which I the Lord am well pleased, speaking unto the church collectively and not individually, for I the Lord can not look upon sin with the least degree of allowance: Nevertheless, he that repenteth and doeth the commandments of the Lord, shall be forgiven, and he that repenteth not from him shall be taken even the light which he hath received, for my Spirit shall not always strive with man, saith the Lord of hosts. And again, verily I say unto you, O inhabitants of the earth, for I the Lord am willing to make these things known unto all flesh, for I am no respecter to persons, and willeth that all men shall know that the day speedily cometh, the hour is not yet, but is nigh at hand, when peace shall be taken from the earth, and the devil shall have power over his own dominion; and also, the Lord shall have power over his saints, and shall reign in their midst, and shall come down in judgment upon Idumea, or the world. [S]earch these commandments, for they are true and faithful, and the prophecies and promises which are in them, shall all be fulfilled. What I the Lord have spoken, I have spoken, and I excuse not myself, and though the heavens and the earth pass away, my word shall not pass away, but shall all be fulfilled, whether by mine own voice, or by the voice of my servants, it is the same: For behold, and lo, the Lord is God, and the Spirit beareth record, and the record is true, and the truth abideth forever and ever: Amen.","[edit] A Preface or instruction unto the Book of Commandments, which were given of the Lord unto his church, through him whom he appointed to this work, by the voice of his saints through the prayer of faith: This church being organized according to the will of him, who rules all things, on the sixth day of April, in the year of our Lord, one thousand eight hundred and thirty: Harken, O ye people of my church, saith the voice of him who dwells on high, and whose eyes are upon all men; yea, verily I say, hearken ye people from afar, and ye that are upon the islands of the sea, listen together; for verily the voice of the Lord is unto all men, and there is none to escape, and there is no eye that shall not see, neither ear that shall not hear, neither heart that shall not be penetrated; and the rebellious shall be pierced with much sorrow, for their iniquities shall be spoken upon the house- tops, and their secret acts shall be revealed; and the voice of warning shall be unto all people, by the mouths of my disciples, whom I have chosen in these last days, and they shall go forth and none shall stay them, for I the Lord have commanded them. Behold, this is mine authority, and the authority of my servants, and my Preface unto the Book of my Commandments, which I have given them to publish unto you, O inhabitants of the earth:-- Wherefore fear and tremble, O ye people for what I the Lord have decreed, in them, shall be fulfilled. And verily, I say unto you, that they who go forth, bearing these things unto the inhabitants of the earth, to them is power given, to seal both on earth and in heaven, the unbelieving and rebellious; yea, verily, to seal them up unto the day when the wrath of God shall be poured out upon the wicked, without measure, unto the day when the Lord shall come to recompence unto every man according to his work, and measure to every man according to the measure which he has measured to his fellow man. Wherefore the voice of the Lord is unto the ends of the earth, that all that will hear may hear: Prepare ye, prepare ye for that which is to come, for the Lord is nigh; and the anger of the Lord is kindled, and his sword is bathed in heaven, and it shall fall upon the inhabitants of the earth; and the arm of the Lord shall be revealed; and the day cometh, that they who will not hear the voice of the Lord, neither the voice of his servants, neither give heed to the words of the prophet[s], and apostles, shall be cut off from among the people: For they have strayed from mine ordinances, and have broken mine everlasting covenant, they seek not the Lord to establish his righteousness, but every man walketh in his own way, and after the image of his own god, whose image is in the likeness of the world, and whose substance i[s] that of an idol, which waxeth old and shall perish in Babylon, even Babylon the great, which shall fall: Wherefore I the Lord, knowing the calamity which should come upon the inhabitants of the earth, called upon my servant Joseph, and spake unto him from heaven, and gave him commandments; and also gave commandments to others, that they should proclaim these things unto the world, and all this that it might be fulfilled, which was written by the prophets: The weak things of the world should come forth and break down the mighty and strong ones; that man should not counsel his fellow man, neither trust in the arm of flesh, but that every man might speak in name of God, the Lord, even the Savior of the world; the faith also might increase in the earth; that mine everlasting covenant might be established; that the fulness of my gospel might be proclaimed by the weak and the simple, unto the ends of the world; and before kings and rulers. Behold I am God and have spoken it: these commandments are of me, and were given unto my servants in their weakness, after the manner of their language, that they might come to understanding; and inasmuch as they erred, it might be made known: and inasmuch as they sought wisdom, they might be instructed; and inasmuch as they sinned, they might be chastened, that they might repent; and inasmuch as they were humble, they might be made strong, and blessed from on high, and receive knowledge from time to time: after they, having received the record of the Nephites; yea, even my servant Joseph might have power to translate through the mercy of God, by the power of [G]od, the book of Mormon: And also, those to whom these commandments were given, might have power to lay the foundation of this church, and to bring it forth out of obscurity, and out of darkness, the only true and living church upon the face of the whole earth, with which I the Lord am well pleased, speaking unto the church collectively and not individually, for I the Lord can not look upon sin with the least degree of allowance: Nevertheless, he that repenteth and doeth the commandments of the Lord, shall be forgiven, and he that repenteth not from him shall be taken even the light which he hath received, for my Spirit shall not always strive with man, saith the Lord of hosts. And again, verily I say unto you, O inhabitants of the earth, for I the Lord am willing to make these things known unto all flesh, for I am no respecter to persons, and willeth that all men shall know that the day speedily cometh, the hour is not yet, but is nigh at hand, when peace shall be taken from the earth, and the devil shall have power over his own dominion; and also, the Lord shall have power over his saints, and shall reign in their midst, and shall come down in judgment upon Idumea, or the world. [S]earch these commandments, for they are true and faithful, and the prophecies and promises which are in them, shall all be fulfilled. What I the Lord have spoken, I have spoken, and I excuse not myself, and though the heavens and the earth pass away, my word shall not pass away, but shall all be fulfilled, whether by mine own voice, or by the voice of my servants, it is the same: For behold, and lo, the Lord is God, and the Spirit beareth record, and the record is true, and the truth abideth forever and ever: Amen."
BOC,1833,BOC,BOC_1833,BOC_1833__Book_of_Commandments_2,BOC_1833__Book_of_Commandments_2,Book of Commandments,2,BOC_2,Modern_Revelation,July 1828,"[edit] A Revelation given to Joseph, in Harmony, Pennsylvania, July, 1828, after Martin had lost the Manuscript of the forepart of the book of Mormon, translated from the book of Lehi, which was abridged by the hand of Mormon, saying:",6,"The works, and the designs, and the purpose of God, can not be frustrated, neither can they come to nought, for God doth not walk in crooked paths; neither doth he turn to the right hand nor to the left; neither doth he vary from that which he hath said: [T]herefore his paths are strait and his course is one eternal round. Remember, remember, that it is not the work of God that is frustrated, but the work of men: for although a man may have many revelations, and have power to do many mighty works, yet, if he boasts in his own strength, and sets at nought the counsels of God, and follows after the dictates of his own will, and carnal desires, he must fall and incur the vengeance of a just God upon him. Behold, you have been instructed with these things, but how strict were your commandments; and remember, also, the promises which were made to you, if you did not transgress them; and behold, how oft you have transgressed the commandments and the laws of God, and have gone on in the persuasions of men: for behold, you should not have feared man more than God, although men set at nought the counsels of God, and despise his words, yet you should have been faithful and he would have extended his arm, and supported you against all the fiery darts of the adversary; and he would have been with you in every time of trouble. Behold thou art Joseph, and thou wast chosen to do the work of the Lord, but because of transgression, if thou art not aware thou wilt fall, but remember God is merciful: Therefore, repent of that which thou hast done, and he will only cause thee to be afflicted for a season, and thou art still chosen, and wilt again be called to the work; and except thou do this, thou shalt be delivered up and become as other men, and have no more gift. And when thou deliveredst up that which God had given thee sight and power to translate, thou deliveredst up that which was sacred, into the hands of a wicked man, who has set at nought the counsels of God, and has broken the most sacred promises, which were made before God, and has depended upon his own judgement, and boasted in his own wisdom, and this is the reason that thou hast lost thy privileges for a season, for thou hast suffered the counsel of thy director to be trampled upon from the beginning. Nevertheless, my work shall go forth and accomplish my purposes, for as the knowledge of a Savior has come into the world, even so shall the knowledge of my people, the Nephites, and the Jacobites, and the Josephites, and the Zoramites, come to the knowledge of the Lamanites, and the Lemuelites and the Ishmaelites, which dwindled in unbelief, because of the iniquities of their fathers, who have been suffered to destroy their brethren, because of their iniquities, and their abominations: and for this very purpose are these plates preserved which contain these records, that the promises of the Lord might be fulfilled, which he made to his people; and that the Lamanites might come to the knowledge of their fathers, and that they might know the promises of the Lord, and that they may believe the gospel and rely upon the merits of Jesus Christ, and be glorified through faith in his name; and that through their repentance they might be saved: Amen.","[edit] A Revelation given to Joseph, in Harmony, Pennsylvania, July, 1828, after Martin had lost the Manuscript of the forepart of the book of Mormon, translated from the book of Lehi, which was abridged by the hand of Mormon, saying: The works, and the designs, and the purpose of God, can not be frustrated, neither can they come to nought, for God doth not walk in crooked paths; neither doth he turn to the right hand nor to the left; neither doth he vary from that which he hath said: [T]herefore his paths are strait and his course is one eternal round. Remember, remember, that it is not the work of God that is frustrated, but the work of men: for although a man may have many revelations, and have power to do many mighty works, yet, if he boasts in his own strength, and sets at nought the counsels of God, and follows after the dictates of his own will, and carnal desires, he must fall and incur the vengeance of a just God upon him. Behold, you have been instructed with these things, but how strict were your commandments; and remember, also, the promises which were made to you, if you did not transgress them; and behold, how oft you have transgressed the commandments and the laws of God, and have gone on in the persuasions of men: for behold, you should not have feared man more than God, although men set at nought the counsels of God, and despise his words, yet you should have been faithful and he would have extended his arm, and supported you against all the fiery darts of the adversary; and he would have been with you in every time of trouble. Behold thou art Joseph, and thou wast chosen to do the work of the Lord, but because of transgression, if thou art not aware thou wilt fall, but remember God is merciful: Therefore, repent of that which thou hast done, and he will only cause thee to be afflicted for a season, and thou art still chosen, and wilt again be called to the work; and except thou do this, thou shalt be delivered up and become as other men, and have no more gift. And when thou deliveredst up that which God had given thee sight and power to translate, thou deliveredst up that which was sacred, into the hands of a wicked man, who has set at nought the counsels of God, and has broken the most sacred promises, which were made before God, and has depended upon his own judgement, and boasted in his own wisdom, and this is the reason that thou hast lost thy privileges for a season, for thou hast suffered the counsel of thy director to be trampled upon from the beginning. Nevertheless, my work shall go forth and accomplish my purposes, for as the knowledge of a Savior has come into the world, even so shall the knowledge of my people, the Nephites, and the Jacobites, and the Josephites, and the Zoramites, come to the knowledge of the Lamanites, and the Lemuelites and the Ishmaelites, which dwindled in unbelief, because of the iniquities of their fathers, who have been suffered to destroy their brethren, because of their iniquities, and their abominations: and for this very purpose are these plates preserved which contain these records, that the promises of the Lord might be fulfilled, which he made to his people; and that the Lamanites might come to the knowledge of their fathers, and that they might know the promises of the Lord, and that they may believe the gospel and rely upon the merits of Jesus Christ, and be glorified through faith in his name; and that through their repentance they might be saved: Amen."
BOC,1833,BOC,BOC_1833,BOC_1833__Book_of_Commandments_3,BOC_1833__Book_of_Commandments_3,Book of Commandments,3,BOC_3,Modern_Revelation,February 1829,"[edit] A Revelation given to Joseph, the father of Joseph, in Harmony, Pennsylvania, February 1829. saying:",2,"Now, behold, a marvelous work is about to come forth among the children of men, therefore, O ye that embark in the service of God, see that ye serve him with all your heart, might, mind and strength, that ye may stand blameless before God at the last day: Therefore, if ye have desires to serve God, ye are called to the work, for behold, the field is white already to harvest, and lo, he that thrusteth in his sickle with his might, the same layeth up in store that he perish not, but bringeth salvation to his soul, and faith, hope, charity, and love, with an eye single to the glory of God, qualifies him for the work. Remember temperance, patience, humility, diligence, &c., ask and ye shall receive, knock and it shall be opened unto you: Amen.","[edit] A Revelation given to Joseph, the father of Joseph, in Harmony, Pennsylvania, February 1829. saying: Now, behold, a marvelous work is about to come forth among the children of men, therefore, O ye that embark in the service of God, see that ye serve him with all your heart, might, mind and strength, that ye may stand blameless before God at the last day: Therefore, if ye have desires to serve God, ye are called to the work, for behold, the field is white already to harvest, and lo, he that thrusteth in his sickle with his might, the same layeth up in store that he perish not, but bringeth salvation to his soul, and faith, hope, charity, and love, with an eye single to the glory of God, qualifies him for the work. Remember temperance, patience, humility, diligence, &c., ask and ye shall receive, knock and it shall be opened unto you: Amen."
BOC,1833,BOC,BOC_1833,BOC_1833__Book_of_Commandments_4,BOC_1833__Book_of_Commandments_4,Book of Commandments,4,BOC_4,Modern_Revelation,March 1829,"[edit] A Revelation given to Joseph and Martin, in Harmony, Pennsylvania, March, 1829, when Martin desired of the Lord to know whether Joseph had in his possession, the record of the Nephites.",11,"Behold, I say unto you, that my servant Martin has desired a witness from my hand, that my servant Joseph has got the things of which he has testified, and borne record that he has received of me. And now, behold this shall you say unto him:--I the Lord am God, and I have given these things unto my servant Joseph, and I have commanded him that he should stand as a witness of these things, nevertheless I have caused him that he should enter into a covenant with me, that he should not show them except I command him and he has no power over them except I grant it unto him; and he has a gift to translate the book and I have commanded him that he shall pretend to no other gift, for I will grant him no other gift. And verily I say unto you, that wo shall come unto the inhabitants of the earth, if they will not hearken my words, for behold, if they will not believe my words, they would not believe my servant Joseph, if it were possible that he show them all things. O ye unbelieving, ye stiffnecked generation, mine anger is kindled against you! Behold, verily I say, I have reserved the things of which I have spoken, which I have intrusted to my servant, for a wise purpose in me, and it shall be made known in future generations: But this generation shall have my words, yea and the testimony of three of my servants shall go forth with my words unto this generation; yea, three shall know of a surety that these things are true, for I will give them power, that they may behold and view these things as they are, and to none else will I grant this power, to receive this same testimony among this generation. And the testimony of three witnesses will I send forth and my word, and behold, whosoever believeth in my word, them will I visit with the manifestation of my Spirit, and they shall be born of me, and their testimony shall also go forth. And thus, if the people of this generation harden not their hearts, I will work a reformation among them, and I will put down all lyings, and deceivings, and priestcrafts, and envyings, and strifes, and idolatries, and sorceries, and all manner of iniquities, and I will establish my church, like unto the church which was taught by my disciples in the days of old. And now if this generation do harden their hearts against my word, behold I will deliver them up unto Satan, for he reigneth and hath power at this time, for he hath got great hold upon the hearts of the people of this generation: and not far from the iniquities of Sodom and Gomorrah, do they come at this time: and behold the sword of justice hangeth over their heads, and if they persist in the hardness of their hearts, the time cometh that it must fall upon them. Behold I tell you these things even as I also told the people of the destruction of Jerusalem, and my word shall be verified at this time as it hath hitherto been verified.. And now I command my servant, Joseph to repent, and walk more uprightly before me, and yield to the persuasions of men no more; and that he be firm in keeping the commandments wherewith I have commanded him; and if he doeth this, behold I grant unto him eternal life, even if he should be slain. And now I speak again concerning the man that desireth a witness: behold I say unto him, he exalteth himself and doth not humble himself sufficiently before me, but if he will go out and bow down before me, and humble himself in mighty prayer and faith, in the sincerity of his heart, then I will grant unto him a view of the things which he desireth to know: and then he shall say unto the people of this generation, behold I have seen the things and I know of a surety that they are true, for I have seen, and they have been shown unto me by the power of God and not of man. And I command him that he shall say no more unto them, concerning these things, except he shall say, I have seen them, and they have been shown unto me by the power of God. And these are the words which he shall say.--But if he deny this, he will break the covenanted with me, and behold he is condemned. And now except he humble himself and acknowledge unto me the things that he has done, which are wrong, and covenant with me that he will keep my commandments, and exercise faith in me, behold I say unto him, he shall have no such views, for I will grant unto him no views of the things which I have spoken. And if this be the case, I command him that he shall do no more, nor trouble me any more concerning this matter. And if this be the case, behold I say unto you, Joseph, when thou hast translated a few more pages, thou shalt stop for a season, even until I command thee again: then thou mayest translate again. And except thou do thou do this, behold thou shalt have no more gift, and I will take away the things which I have intrusted with thee. And now, because I foresee the lying in wait to destroy thee: Yea, I foresee that if my servant humbleth not himself, and receive a witness from my hand, that he will fall into transgression; and there are many that lie in wait to destroy thee from off the face of the earth: And for this cause, that thy days may be prolonged, I have given unto thee these commandments; yea, for this cause I have said, stop and stand still until I command thee, and I will provide means whereby thou mayest accomplish the thing which I have commanded thee; and if thou art faithful in keeping my commandments, thou shalt be lifted up at the last day:-- Amen.","[edit] A Revelation given to Joseph and Martin, in Harmony, Pennsylvania, March, 1829, when Martin desired of the Lord to know whether Joseph had in his possession, the record of the Nephites. Behold, I say unto you, that my servant Martin has desired a witness from my hand, that my servant Joseph has got the things of which he has testified, and borne record that he has received of me. And now, behold this shall you say unto him:--I the Lord am God, and I have given these things unto my servant Joseph, and I have commanded him that he should stand as a witness of these things, nevertheless I have caused him that he should enter into a covenant with me, that he should not show them except I command him and he has no power over them except I grant it unto him; and he has a gift to translate the book and I have commanded him that he shall pretend to no other gift, for I will grant him no other gift. And verily I say unto you, that wo shall come unto the inhabitants of the earth, if they will not hearken my words, for behold, if they will not believe my words, they would not believe my servant Joseph, if it were possible that he show them all things. O ye unbelieving, ye stiffnecked generation, mine anger is kindled against you! Behold, verily I say, I have reserved the things of which I have spoken, which I have intrusted to my servant, for a wise purpose in me, and it shall be made known in future generations: But this generation shall have my words, yea and the testimony of three of my servants shall go forth with my words unto this generation; yea, three shall know of a surety that these things are true, for I will give them power, that they may behold and view these things as they are, and to none else will I grant this power, to receive this same testimony among this generation. And the testimony of three witnesses will I send forth and my word, and behold, whosoever believeth in my word, them will I visit with the manifestation of my Spirit, and they shall be born of me, and their testimony shall also go forth. And thus, if the people of this generation harden not their hearts, I will work a reformation among them, and I will put down all lyings, and deceivings, and priestcrafts, and envyings, and strifes, and idolatries, and sorceries, and all manner of iniquities, and I will establish my church, like unto the church which was taught by my disciples in the days of old. And now if this generation do harden their hearts against my word, behold I will deliver them up unto Satan, for he reigneth and hath power at this time, for he hath got great hold upon the hearts of the people of this generation: and not far from the iniquities of Sodom and Gomorrah, do they come at this time: and behold the sword of justice hangeth over their heads, and if they persist in the hardness of their hearts, the time cometh that it must fall upon them. Behold I tell you these things even as I also told the people of the destruction of Jerusalem, and my word shall be verified at this time as it hath hitherto been verified.. And now I command my servant, Joseph to repent, and walk more uprightly before me, and yield to the persuasions of men no more; and that he be firm in keeping the commandments wherewith I have commanded him; and if he doeth this, behold I grant unto him eternal life, even if he should be slain. And now I speak again concerning the man that desireth a witness: behold I say unto him, he exalteth himself and doth not humble himself sufficiently before me, but if he will go out and bow down before me, and humble himself in mighty prayer and faith, in the sincerity of his heart, then I will grant unto him a view of the things which he desireth to know: and then he shall say unto the people of this generation, behold I have seen the things and I know of a surety that they are true, for I have seen, and they have been shown unto me by the power of God and not of man. And I command him that he shall say no more unto them, concerning these things, except he shall say, I have seen them, and they have been shown unto me by the power of God. And these are the words which he shall say.--But if he deny this, he will break the covenanted with me, and behold he is condemned. And now except he humble himself and acknowledge unto me the things that he has done, which are wrong, and covenant with me that he will keep my commandments, and exercise faith in me, behold I say unto him, he shall have no such views, for I will grant unto him no views of the things which I have spoken. And if this be the case, I command him that he shall do no more, nor trouble me any more concerning this matter. And if this be the case, behold I say unto you, Joseph, when thou hast translated a few more pages, thou shalt stop for a season, even until I command thee again: then thou mayest translate again. And except thou do thou do this, behold thou shalt have no more gift, and I will take away the things which I have intrusted with thee. And now, because I foresee the lying in wait to destroy thee: Yea, I foresee that if my servant humbleth not himself, and receive a witness from my hand, that he will fall into transgression; and there are many that lie in wait to destroy thee from off the face of the earth: And for this cause, that thy days may be prolonged, I have given unto thee these commandments; yea, for this cause I have said, stop and stand still until I command thee, and I will provide means whereby thou mayest accomplish the thing which I have commanded thee; and if thou art faithful in keeping my commandments, thou shalt be lifted up at the last day:-- Amen."
