doc_id,doc_book,doc_chapter,doc_section,neighbor_section,vote_count,similarity_sum,mean_rank,mean_distance,count_rank,similarity_rank
Isaiah_21,Isaiah,21,Isaiah_1_35,1 Kings,3,1.05299383518037,3.6666666666666665,0.6997893962599416,4,6
Isaiah_21,Isaiah,21,Isaiah_1_35,2 Samuel,2,1.881449040036895,2.5,0.05927547998155247,6,5
Isaiah_21,Isaiah,21,Isaiah_1_35,Isaiah_40_55,1,0.8690239757042885,5,0.13097602429571154,7,7
Isaiah_21,Isaiah,21,Isaiah_1_35,1 Samuel,1,0.7879160536487603,3,0.21208394635123973,7,8
Isaiah_21,Isaiah,21,Isaiah_1_35,Proverbs,1,0.6712521818445261,5,0.48975307201551527,7,9
Isaiah_21,Isaiah,21,Isaiah_1_35,Amos,1,0.18382900600361152,3,0.8161709939963885,7,10
Isaiah_22,Isaiah,22,Isaiah_1_35,Isaiah_1_35,12,8.837739925252846,2.8333333333333335,0.29572365306997056,1,2
Isaiah_22,Isaiah,22,Isaiah_1_35,Psalms,11,9.096263270923242,2.909090909090909,0.21224611677243274,2,1
Isaiah_22,Isaiah,22,Isaiah_1_35,Jeremiah,11,7.438287039549554,3,0.39938290498200024,2,3
Isaiah_22,Isaiah,22,Isaiah_1_35,Isaiah_40_55,4,3.319162538456374,2.75,0.20491081599142796,4,4
Isaiah_22,Isaiah,22,Isaiah_1_35,Ezekiel,4,2.3951415528621975,3.75,0.5016493046930407,4,5
Isaiah_22,Isaiah,22,Isaiah_1_35,Amos,2,0.6698705288117732,2.5,0.6650647355941134,6,12
Isaiah_22,Isaiah,22,Isaiah_1_35,2 Kings,1,0.962432712090093,1,0.03756728790990704,7,6
Isaiah_22,Isaiah,22,Isaiah_1_35,Isaiah_36_39,1,0.9615882453417651,2,0.038411754658234876,7,7
Isaiah_22,Isaiah,22,Isaiah_1_35,1 Samuel,1,0.9558318341646176,4,0.04416816583538241,7,8
Isaiah_22,Isaiah,22,Isaiah_1_35,1 Kings,1,0.9554406880068829,5,0.044559311993117134,7,9
Isaiah_22,Isaiah,22,Isaiah_1_35,Isaiah_56_66,1,0.8619491111526936,3,0.13805088884730643,7,10
Isaiah_22,Isaiah,22,Isaiah_1_35,Hosea,1,0.7170677375656074,5,0.3945683895846814,7,11
Isaiah_23,Isaiah,23,Isaiah_1_35,Isaiah_1_35,16,9.887522808559497,2.375,0.4184057634721236,1,1
Isaiah_23,Isaiah,23,Isaiah_1_35,Jeremiah,13,8.743995751456419,3.4615384615384617,0.3981128506549239,2,2
Isaiah_23,Isaiah,23,Isaiah_1_35,Psalms,10,8.262209620721377,3,0.21599260635960388,3,3
Isaiah_23,Isaiah,23,Isaiah_1_35,Proverbs,3,2.4861410428255537,3.3333333333333335,0.1712863190581488,4,4
Isaiah_23,Isaiah,23,Isaiah_1_35,Ezekiel,3,2.4541641522616566,2,0.22875165671381803,4,5
Isaiah_23,Isaiah,23,Isaiah_1_35,Isaiah_40_55,2,1.571335604524268,4,0.3061022082314178,6,6
Isaiah_23,Isaiah,23,Isaiah_1_35,1 Samuel,1,0.829156256952642,3,0.17084374304735805,7,7
Isaiah_23,Isaiah,23,Isaiah_1_35,Hosea,1,0.740439656650523,5,0.35054894888211763,7,8
Isaiah_23,Isaiah,23,Isaiah_1_35,1 Kings,1,0.6851064136984842,5,0.45962726374373214,7,9
Isaiah_24,Isaiah,24,Isaiah_1_35,Jeremiah,13,10.244497888376525,2.4615384615384617,0.2681035336519028,1,1
Isaiah_24,Isaiah,24,Isaiah_1_35,Psalms,12,9.290724613824594,3.0833333333333335,0.26916437945795046,2,2
Isaiah_24,Isaiah,24,Isaiah_1_35,Isaiah_1_35,12,7.498714982870629,2.5833333333333335,0.4163428147366274,2,3
Isaiah_24,Isaiah,24,Isaiah_1_35,Ezekiel,8,6.937953692396642,3.625,0.16606698373397633,4,4
Isaiah_24,Isaiah,24,Isaiah_1_35,Isaiah_40_55,4,2.715813743244547,4,0.32104656418886324,5,5
Isaiah_24,Isaiah,24,Isaiah_1_35,Hosea,1,0.7391969935891022,5,0.35281935488480964,6,6
Isaiah_25,Isaiah,25,Isaiah_1_35,Isaiah_1_35,18,12.268981732456893,2.4444444444444446,0.3548098291938734,1,1
Isaiah_25,Isaiah,25,Isaiah_1_35,Psalms,15,10.835352961935996,3.4,0.32714288830898236,2,2
Isaiah_25,Isaiah,25,Isaiah_1_35,Jeremiah,5,3.4690811390318013,3.4,0.3824556181613902,3,3
Isaiah_25,Isaiah,25,Isaiah_1_35,Isaiah_40_55,4,2.9756071201838825,3,0.25609821995402937,4,4
Isaiah_25,Isaiah,25,Isaiah_1_35,Ezekiel,4,2.7959934411736294,3,0.3622329944501186,4,5
Isaiah_25,Isaiah,25,Isaiah_1_35,Amos,1,0.9290572859453209,4,0.07094271405467911,6,6
Isaiah_25,Isaiah,25,Isaiah_1_35,Isaiah_56_66,1,0.7947013838590277,5,0.20529861614097233,6,7
Isaiah_25,Isaiah,25,Isaiah_1_35,Hosea,1,0.7201548609346841,1,0.38859022447214603,6,8
Isaiah_25,Isaiah,25,Isaiah_1_35,1 Kings,1,0.6907065009099806,4,0.4477929463274725,6,9
Isaiah_26,Isaiah,26,Isaiah_1_35,Psalms,18,13.834622097647362,3,0.29178310726712886,1,1
Isaiah_26,Isaiah,26,Isaiah_1_35,Isaiah_1_35,13,8.582511163773875,3.076923076923077,0.3879886151396487,2,2
Isaiah_26,Isaiah,26,Isaiah_1_35,Proverbs,6,4.678752634251022,2.8333333333333335,0.2566705421269337,3,3
Isaiah_26,Isaiah,26,Isaiah_1_35,Jeremiah,6,4.028190494923257,2.3333333333333335,0.3803758642663778,3,4
Isaiah_26,Isaiah,26,Isaiah_1_35,Ezekiel,4,2.6317653774746605,4.25,0.3756816410170595,5,5
Isaiah_26,Isaiah,26,Isaiah_1_35,Isaiah_40_55,2,0.7684603935189706,2.5,0.6157698032405148,6,6
Isaiah_26,Isaiah,26,Isaiah_1_35,1 Kings,1,0.6959719338807981,3,0.43683954958343757,7,7
Isaiah_27,Isaiah,27,Isaiah_1_35,Isaiah_1_35,19,12.063588656549282,2.736842105263158,0.3858496796003744,1,1
Isaiah_27,Isaiah,27,Isaiah_1_35,Psalms,12,9.76273043255095,2.9166666666666665,0.23242116499414014,2,2
Isaiah_27,Isaiah,27,Isaiah_1_35,Ezekiel,7,5.378169185636309,3.142857142857143,0.3134001330058456,3,3
Isaiah_27,Isaiah,27,Isaiah_1_35,Jeremiah,6,4.310818273598467,2.8333333333333335,0.3859517029428007,4,4
Isaiah_27,Isaiah,27,Isaiah_1_35,Amos,3,2.2131969579935133,4.333333333333333,0.36244015438842053,5,5
Isaiah_27,Isaiah,27,Isaiah_1_35,Isaiah_40_55,1,0.9267511305111515,1,0.07324886948884846,6,6
Isaiah_27,Isaiah,27,Isaiah_1_35,1 Samuel,1,0.9212217683143592,5,0.0787782316856408,6,7
Isaiah_27,Isaiah,27,Isaiah_1_35,Proverbs,1,0.7748234582691695,5,0.22517654173083046,6,8
Isaiah_28,Isaiah,28,Isaiah_1_35,Isaiah_1_35,21,13.909508804423862,2.9523809523809526,0.38131454986199137,1,1
Isaiah_28,Isaiah,28,Isaiah_1_35,Psalms,11,8.97980535631299,3.090909090909091,0.23207476031364835,2,2
Isaiah_28,Isaiah,28,Isaiah_1_35,Isaiah_40_55,6,4.741810120759391,2.6666666666666665,0.24243378327424367,3,3
Isaiah_28,Isaiah,28,Isaiah_1_35,Jeremiah,6,4.313992833018136,3.6666666666666665,0.3524469353243794,3,4
Isaiah_28,Isaiah,28,Isaiah_1_35,Proverbs,2,1.5918880393795973,3.5,0.2949442643629635,5,5
Isaiah_28,Isaiah,28,Isaiah_1_35,1 Samuel,1,0.8482702361840715,3,0.1517297638159285,6,6
Isaiah_28,Isaiah,28,Isaiah_1_35,Hosea,1,0.7585380003324892,3,0.3183255150851652,6,7
Isaiah_28,Isaiah,28,Isaiah_1_35,1 Kings,1,0.6877192382175872,2,0.45408175957353475,6,8
Isaiah_28,Isaiah,28,Isaiah_1_35,Ezekiel,1,0.23733211036908775,1,0.7626678896309123,6,9
Isaiah_29,Isaiah,29,Isaiah_1_35,Isaiah_1_35,23,16.12423680332983,2.608695652173913,0.32843164359755417,1,1
Isaiah_29,Isaiah,29,Isaiah_1_35,Psalms,12,9.770040664872983,3.3333333333333335,0.2291294952950905,2,2
Isaiah_29,Isaiah,29,Isaiah_1_35,Jeremiah,8,5.61107474361014,2.625,0.379852455098157,3,3
Isaiah_29,Isaiah,29,Isaiah_1_35,Isaiah_40_55,2,1.7267163886296921,4.5,0.13664180568515388,4,4
