mosiah_priority,mosiah_priority_label,votes,weighted_votes,mean_similarity,max_similarity,pct_votes,weighted_pct_votes,mp_order
MP-1,MP-1_Mosiah_Alma_Helaman,140,117.54741741132666,0.8396244100809047,0.9336460685249897,0.5,0.5005938405619349,1
MP-2,MP-2_3Nephi_to_Moroni,49,40.43282605631063,0.8251597154349108,0.9149142843153981,0.175,0.17218943747164692,2
MP-3,MP-3_1Nephi_to_WordsOfMormon,91,76.83570488557332,0.8443484053359706,0.9403247618759524,0.325,0.32721672196641816,3
